Algorithm,Hari,Jam,Prodi,Kode_MK,Nama_MK,Jenis,Ruang,Dosen,Fitness,Heavy_Total,Light_Total,Feasible
COA,Thu,12,Pendidikan Teknologi Informasi,CIE61205,Pemrograman Web,practicum,LAB-104,105,3.995844321905218e-06,250,259,False
COA,Mon,13,Pendidikan Teknologi Informasi,CSD60708,Penambangan Data,lecture,F4.3,102,3.995844321905218e-06,250,259,False
COA,Tue,13,Pendidikan Teknologi Informasi,CSD60708,Penambangan Data,lecture,F4.6,102,3.995844321905218e-06,250,259,False
COA,Thu,8,Pendidikan Teknologi Informasi,CSD60708,Penambangan Data,lecture,F4.14,102,3.995844321905218e-06,250,259,False
COA,Mon,13,Pendidikan Teknologi Informasi,CIE61114,Pendidikan Orang Dewasa dan Berkelanjutan,lecture,F3.16,39,3.995844321905218e-06,250,259,False
COA,Wed,8,Pendidikan Teknologi Informasi,CIE61114,Pendidikan Orang Dewasa dan Berkelanjutan,lecture,F4.3,39,3.995844321905218e-06,250,259,False
COA,Mon,7,Pendidikan Teknologi Informasi,CIE61114,Pendidikan Orang Dewasa dan Berkelanjutan,lecture,F11.3,39,3.995844321905218e-06,250,259,False
COA,Fri,16,Pendidikan Teknologi Informasi,CIE61114,Pendidikan Orang Dewasa dan Berkelanjutan,lecture,F4.6,39,3.995844321905218e-06,250,259,False
COA,Fri,9,Pendidikan Teknologi Informasi,CIE61114,Pendidikan Orang Dewasa dan Berkelanjutan,lecture,F4.3,39,3.995844321905218e-06,250,259,False
COA,Thu,9,Pendidikan Teknologi Informasi,CIE61114,Pendidikan Orang Dewasa dan Berkelanjutan,lecture,F11.3,39,3.995844321905218e-06,250,259,False
COA,Mon,14,Pendidikan Teknologi Informasi,CIE61114,Pendidikan Orang Dewasa dan Berkelanjutan,lecture,F3.8,59,3.995844321905218e-06,250,259,False
COA,Wed,9,Pendidikan Teknologi Informasi,CIE61114,Pendidikan Orang Dewasa dan Berkelanjutan,lecture,F2.1,59,3.995844321905218e-06,250,259,False
COA,Wed,7,Pendidikan Teknologi Informasi,CIE61114,Pendidikan Orang Dewasa dan Berkelanjutan,lecture,F3.5a,59,3.995844321905218e-06,250,259,False
COA,Wed,17,Pendidikan Teknologi Informasi,COM60016,Pengantar Keilmuan Komputer,lecture,F4.9,47,3.995844321905218e-06,250,259,False
COA,Thu,13,Pendidikan Teknologi Informasi,COM60016,Pengantar Keilmuan Komputer,lecture,F3.7b,47,3.995844321905218e-06,250,259,False
COA,Wed,15,Pendidikan Teknologi Informasi,COM60016,Pengantar Keilmuan Komputer,lecture,F4.4,4,3.995844321905218e-06,250,259,False
COA,Tue,10,Pendidikan Teknologi Informasi,COM60016,Pengantar Keilmuan Komputer,lecture,F3.13,4,3.995844321905218e-06,250,259,False
COA,Wed,10,Pendidikan Teknologi Informasi,COM60016,Pengantar Keilmuan Komputer,lecture,F2.4,83,3.995844321905218e-06,250,259,False
COA,Mon,15,Pendidikan Teknologi Informasi,COM60016,Pengantar Keilmuan Komputer,lecture,F3.12,83,3.995844321905218e-06,250,259,False
COA,Fri,16,Pendidikan Teknologi Informasi,COM60016,Pengantar Keilmuan Komputer,lecture,F4.12,90,3.995844321905218e-06,250,259,False
COA,Fri,14,Pendidikan Teknologi Informasi,COM60016,Pengantar Keilmuan Komputer,lecture,F11.3,90,3.995844321905218e-06,250,259,False
COA,Fri,17,Pendidikan Teknologi Informasi,COM60016,Pengantar Keilmuan Komputer,lecture,F3.9,108,3.995844321905218e-06,250,259,False
COA,Thu,8,Pendidikan Teknologi Informasi,COM60016,Pengantar Keilmuan Komputer,lecture,F2.5,108,3.995844321905218e-06,250,259,False
COA,Tue,14,Pendidikan Teknologi Informasi,COM60016,Pengantar Keilmuan Komputer,lecture,F3.2,103,3.995844321905218e-06,250,259,False
COA,Tue,9,Pendidikan Teknologi Informasi,COM60016,Pengantar Keilmuan Komputer,lecture,F2.8,103,3.995844321905218e-06,250,259,False
COA,Fri,8,Pendidikan Teknologi Informasi,CIE61215,Pengembangan Aplikasi Peranti Bergerak,lecture,F3.6,47,3.995844321905218e-06,250,259,False
COA,Tue,12,Pendidikan Teknologi Informasi,CIE61215,Pengembangan Aplikasi Peranti Bergerak,lecture,F2.6,47,3.995844321905218e-06,250,259,False
COA,Mon,15,Pendidikan Teknologi Informasi,CIE61215,Pengembangan Aplikasi Peranti Bergerak,lecture,F4.3,47,3.995844321905218e-06,250,259,False
COA,Tue,13,Pendidikan Teknologi Informasi,CIE62104,Pengembangan Kurikulum,lecture,F4.4,105,3.995844321905218e-06,250,259,False
COA,Mon,13,Pendidikan Teknologi Informasi,CIE62104,Pengembangan Kurikulum,lecture,F11.1,105,3.995844321905218e-06,250,259,False
COA,Mon,16,Pendidikan Teknologi Informasi,CIE62104,Pengembangan Kurikulum,lecture,F4.14,105,3.995844321905218e-06,250,259,False
COA,Mon,16,Pendidikan Teknologi Informasi,CIE62104,Pengembangan Kurikulum,lecture,F4.3,105,3.995844321905218e-06,250,259,False
COA,Thu,7,Pendidikan Teknologi Informasi,CIE62104,Pengembangan Kurikulum,lecture,F3.18,105,3.995844321905218e-06,250,259,False
COA,Mon,16,Pendidikan Teknologi Informasi,CIE62104,Pengembangan Kurikulum,lecture,F4.9,105,3.995844321905218e-06,250,259,False
COA,Thu,7,Pendidikan Teknologi Informasi,CIE61113,Pengembangan Program Pelatihan Teknologi Informasi,lecture,F3.4,59,3.995844321905218e-06,250,259,False
COA,Mon,15,Pendidikan Teknologi Informasi,CIE61113,Pengembangan Program Pelatihan Teknologi Informasi,lecture,F3.14,59,3.995844321905218e-06,250,259,False
COA,Fri,15,Pendidikan Teknologi Informasi,CIE61113,Pengembangan Program Pelatihan Teknologi Informasi,lecture,F3.7b,59,3.995844321905218e-06,250,259,False
COA,Mon,9,Pendidikan Teknologi Informasi,CIE61113,Pengembangan Program Pelatihan Teknologi Informasi,lecture,F4.3,47,3.995844321905218e-06,250,259,False
COA,Tue,12,Pendidikan Teknologi Informasi,CIE61113,Pengembangan Program Pelatihan Teknologi Informasi,lecture,F3.3,47,3.995844321905218e-06,250,259,False
COA,Wed,7,Pendidikan Teknologi Informasi,CIE61113,Pengembangan Program Pelatihan Teknologi Informasi,lecture,F4.14,47,3.995844321905218e-06,250,259,False
COA,Wed,14,Pendidikan Teknologi Informasi,CIE62209,Pengembangan dan Manajemen Perangkat Lunak,lecture,F4.12,16,3.995844321905218e-06,250,259,False
COA,Fri,14,Pendidikan Teknologi Informasi,CIE62209,Pengembangan dan Manajemen Perangkat Lunak,lecture,F2.6,16,3.995844321905218e-06,250,259,False
COA,Mon,9,Pendidikan Teknologi Informasi,CIE62209,Pengembangan dan Manajemen Perangkat Lunak,practicum,LAB-33,16,3.995844321905218e-06,250,259,False
COA,Wed,7,Pendidikan Teknologi Informasi,CIE62209,Pengembangan dan Manajemen Perangkat Lunak,lecture,F2.1,47,3.995844321905218e-06,250,259,False
COA,Thu,17,Pendidikan Teknologi Informasi,CIE62209,Pengembangan dan Manajemen Perangkat Lunak,lecture,F3.14,47,3.995844321905218e-06,250,259,False
COA,Tue,10,Pendidikan Teknologi Informasi,CIE62209,Pengembangan dan Manajemen Perangkat Lunak,practicum,LAB-87,47,3.995844321905218e-06,250,259,False
COA,Fri,15,Pendidikan Teknologi Informasi,CIE62209,Pengembangan dan Manajemen Perangkat Lunak,lecture,F3.12,1,3.995844321905218e-06,250,259,False
COA,Wed,13,Pendidikan Teknologi Informasi,CIE62209,Pengembangan dan Manajemen Perangkat Lunak,lecture,F2.2,1,3.995844321905218e-06,250,259,False
COA,Wed,8,Pendidikan Teknologi Informasi,CIE62209,Pengembangan dan Manajemen Perangkat Lunak,practicum,LAB-72,1,3.995844321905218e-06,250,259,False
COA,Thu,10,Pendidikan Teknologi Informasi,CIE62209,Pengembangan dan Manajemen Perangkat Lunak,lecture,F4.11,6,3.995844321905218e-06,250,259,False
COA,Tue,10,Pendidikan Teknologi Informasi,CIE62209,Pengembangan dan Manajemen Perangkat Lunak,lecture,F3.5b,6,3.995844321905218e-06,250,259,False
COA,Fri,17,Pendidikan Teknologi Informasi,CIE62209,Pengembangan dan Manajemen Perangkat Lunak,practicum,LAB-23,6,3.995844321905218e-06,250,259,False
COA,Mon,9,Pendidikan Teknologi Informasi,CIE62209,Pengembangan dan Manajemen Perangkat Lunak,lecture,F3.8,40,3.995844321905218e-06,250,259,False
COA,Mon,13,Pendidikan Teknologi Informasi,CIE62209,Pengembangan dan Manajemen Perangkat Lunak,lecture,F3.12,40,3.995844321905218e-06,250,259,False
COA,Fri,13,Pendidikan Teknologi Informasi,CIE62209,Pengembangan dan Manajemen Perangkat Lunak,practicum,LAB-90,40,3.995844321905218e-06,250,259,False
COA,Thu,7,Pendidikan Teknologi Informasi,CIE62209,Pengembangan dan Manajemen Perangkat Lunak,lecture,F4.5,60,3.995844321905218e-06,250,259,False
COA,Wed,13,Pendidikan Teknologi Informasi,CIE62209,Pengembangan dan Manajemen Perangkat Lunak,lecture,F4.3,60,3.995844321905218e-06,250,259,False
COA,Tue,13,Pendidikan Teknologi Informasi,CIE62209,Pengembangan dan Manajemen Perangkat Lunak,practicum,LAB-1,60,3.995844321905218e-06,250,259,False
COA,Wed,9,Pendidikan Teknologi Informasi,CIE62209,Pengembangan dan Manajemen Perangkat Lunak,lecture,F3.14,67,3.995844321905218e-06,250,259,False
COA,Mon,13,Pendidikan Teknologi Informasi,CIE62209,Pengembangan dan Manajemen Perangkat Lunak,lecture,F2.1,67,3.995844321905218e-06,250,259,False
COA,Fri,14,Pendidikan Teknologi Informasi,CIE62209,Pengembangan dan Manajemen Perangkat Lunak,practicum,LAB-2,67,3.995844321905218e-06,250,259,False
COA,Fri,8,Pendidikan Teknologi Informasi,CIE62209,Pengembangan dan Manajemen Perangkat Lunak,lecture,F3.3,76,3.995844321905218e-06,250,259,False
COA,Tue,7,Pendidikan Teknologi Informasi,CIE62209,Pengembangan dan Manajemen Perangkat Lunak,lecture,F3.2,76,3.995844321905218e-06,250,259,False
COA,Fri,17,Pendidikan Teknologi Informasi,CIE62209,Pengembangan dan Manajemen Perangkat Lunak,practicum,LAB-100,76,3.995844321905218e-06,250,259,False
COA,Mon,7,Pendidikan Teknologi Informasi,CIE62209,Pengembangan dan Manajemen Perangkat Lunak,lecture,F2.4,22,3.995844321905218e-06,250,259,False
COA,Wed,10,Pendidikan Teknologi Informasi,CIE62209,Pengembangan dan Manajemen Perangkat Lunak,lecture,F4.7,22,3.995844321905218e-06,250,259,False
COA,Thu,14,Pendidikan Teknologi Informasi,CIE62209,Pengembangan dan Manajemen Perangkat Lunak,practicum,LAB-51,22,3.995844321905218e-06,250,259,False
COA,Fri,9,Pendidikan Teknologi Informasi,CIE62209,Pengembangan dan Manajemen Perangkat Lunak,lecture,F3.14,62,3.995844321905218e-06,250,259,False
COA,Mon,13,Pendidikan Teknologi Informasi,CIE62209,Pengembangan dan Manajemen Perangkat Lunak,lecture,F4.9,62,3.995844321905218e-06,250,259,False
COA,Wed,8,Pendidikan Teknologi Informasi,CIE62209,Pengembangan dan Manajemen Perangkat Lunak,practicum,LAB-31,62,3.995844321905218e-06,250,259,False
COA,Wed,12,Pendidikan Teknologi Informasi,CIE62209,Pengembangan dan Manajemen Perangkat Lunak,lecture,F3.14,62,3.995844321905218e-06,250,259,False
COA,Thu,15,Pendidikan Teknologi Informasi,CIE62209,Pengembangan dan Manajemen Perangkat Lunak,lecture,F4.11,62,3.995844321905218e-06,250,259,False
COA,Thu,14,Pendidikan Teknologi Informasi,CIE62209,Pengembangan dan Manajemen Perangkat Lunak,practicum,LAB-70,62,3.995844321905218e-06,250,259,False
COA,Thu,9,Pendidikan Teknologi Informasi,CIE61111,Pengenalan Lapangan Persekolahan 1,lecture,F4.9,103,3.995844321905218e-06,250,259,False
COA,Mon,15,Pendidikan Teknologi Informasi,CIE61111,Pengenalan Lapangan Persekolahan 1,lecture,F2.5,39,3.995844321905218e-06,250,259,False
COA,Mon,12,Pendidikan Teknologi Informasi,CIE61111,Pengenalan Lapangan Persekolahan 1,lecture,F3.17,39,3.995844321905218e-06,250,259,False
COA,Thu,8,Pendidikan Teknologi Informasi,CIE61111,Pengenalan Lapangan Persekolahan 1,lecture,F3.8,59,3.995844321905218e-06,250,259,False
COA,Fri,10,Pendidikan Teknologi Informasi,CIE61112,Pengenalan Lapangan Persekolahan 2,lecture,F4.6,103,3.995844321905218e-06,250,259,False
COA,Mon,9,Pendidikan Teknologi Informasi,CIE61112,Pengenalan Lapangan Persekolahan 2,lecture,F2.8,103,3.995844321905218e-06,250,259,False
COA,Thu,15,Pendidikan Teknologi Informasi,CIE61112,Pengenalan Lapangan Persekolahan 2,lecture,F4.10,103,3.995844321905218e-06,250,259,False
COA,Thu,7,Pendidikan Teknologi Informasi,CIE61112,Pengenalan Lapangan Persekolahan 2,lecture,F4.11,39,3.995844321905218e-06,250,259,False
COA,Tue,8,Pendidikan Teknologi Informasi,CIE61112,Pengenalan Lapangan Persekolahan 2,lecture,F3.9,39,3.995844321905218e-06,250,259,False
COA,Thu,12,Pendidikan Teknologi Informasi,CIE61112,Pengenalan Lapangan Persekolahan 2,lecture,F3.1,39,3.995844321905218e-06,250,259,False
COA,Mon,9,Pendidikan Teknologi Informasi,CIE61112,Pengenalan Lapangan Persekolahan 2,lecture,F4.5,39,3.995844321905218e-06,250,259,False
COA,Wed,14,Pendidikan Teknologi Informasi,CIE61112,Pengenalan Lapangan Persekolahan 2,lecture,F4.9,39,3.995844321905218e-06,250,259,False
COA,Wed,12,Pendidikan Teknologi Informasi,CIE61112,Pengenalan Lapangan Persekolahan 2,lecture,F3.7a,39,3.995844321905218e-06,250,259,False
COA,Tue,14,Pendidikan Teknologi Informasi,CIE61112,Pengenalan Lapangan Persekolahan 2,lecture,F3.3,59,3.995844321905218e-06,250,259,False
COA,Thu,13,Pendidikan Teknologi Informasi,CIE61112,Pengenalan Lapangan Persekolahan 2,lecture,F3.17,59,3.995844321905218e-06,250,259,False
COA,Tue,8,Pendidikan Teknologi Informasi,CIE61112,Pengenalan Lapangan Persekolahan 2,lecture,F4.13,59,3.995844321905218e-06,250,259,False
COA,Mon,13,Pendidikan Teknologi Informasi,CIE61108,Penilaian Hasil Belajar,lecture,F3.5b,100,3.995844321905218e-06,250,259,False
COA,Tue,14,Pendidikan Teknologi Informasi,CIE61108,Penilaian Hasil Belajar,lecture,F3.15,100,3.995844321905218e-06,250,259,False
COA,Mon,12,Pendidikan Teknologi Informasi,CIE61108,Penilaian Hasil Belajar,lecture,F3.7a,100,3.995844321905218e-06,250,259,False
COA,Mon,12,Pendidikan Teknologi Informasi,CIE62201,Perancangan Antarmuka Pengguna,lecture,F11.4,22,3.995844321905218e-06,250,259,False
COA,Mon,14,Pendidikan Teknologi Informasi,CIE62201,Perancangan Antarmuka Pengguna,lecture,F4.6,22,3.995844321905218e-06,250,259,False
COA,Fri,13,Pendidikan Teknologi Informasi,CIE62201,Perancangan Antarmuka Pengguna,practicum,LAB-54,22,3.995844321905218e-06,250,259,False
COA,Mon,8,Pendidikan Teknologi Informasi,CIE62201,Perancangan Antarmuka Pengguna,lecture,F4.7,45,3.995844321905218e-06,250,259,False
COA,Tue,10,Pendidikan Teknologi Informasi,CIE62201,Perancangan Antarmuka Pengguna,lecture,F3.3,45,3.995844321905218e-06,250,259,False
COA,Thu,12,Pendidikan Teknologi Informasi,CIE62201,Perancangan Antarmuka Pengguna,practicum,LAB-92,45,3.995844321905218e-06,250,259,False
COA,Fri,7,Pendidikan Teknologi Informasi,CIE62201,Perancangan Antarmuka Pengguna,lecture,F3.18,47,3.995844321905218e-06,250,259,False
COA,Wed,14,Pendidikan Teknologi Informasi,CIE62201,Perancangan Antarmuka Pengguna,lecture,F3.15,47,3.995844321905218e-06,250,259,False
COA,Mon,9,Pendidikan Teknologi Informasi,CIE62201,Perancangan Antarmuka Pengguna,practicum,LAB-3,47,3.995844321905218e-06,250,259,False
COA,Mon,15,Pendidikan Teknologi Informasi,CIE62201,Perancangan Antarmuka Pengguna,lecture,F11.4,4,3.995844321905218e-06,250,259,False
COA,Tue,9,Pendidikan Teknologi Informasi,CIE62201,Perancangan Antarmuka Pengguna,lecture,F4.2,4,3.995844321905218e-06,250,259,False
COA,Fri,14,Pendidikan Teknologi Informasi,CIE62201,Perancangan Antarmuka Pengguna,practicum,LAB-53,4,3.995844321905218e-06,250,259,False
COA,Mon,16,Pendidikan Teknologi Informasi,CIE62201,Perancangan Antarmuka Pengguna,lecture,F4.11,16,3.995844321905218e-06,250,259,False
COA,Tue,10,Pendidikan Teknologi Informasi,CIE62201,Perancangan Antarmuka Pengguna,lecture,F11.1,16,3.995844321905218e-06,250,259,False
COA,Tue,14,Pendidikan Teknologi Informasi,CIE62201,Perancangan Antarmuka Pengguna,practicum,LAB-37,16,3.995844321905218e-06,250,259,False
COA,Thu,8,Pendidikan Teknologi Informasi,CIE62201,Perancangan Antarmuka Pengguna,lecture,F3.7a,60,3.995844321905218e-06,250,259,False
COA,Fri,10,Pendidikan Teknologi Informasi,CIE62201,Perancangan Antarmuka Pengguna,lecture,F3.7b,60,3.995844321905218e-06,250,259,False
COA,Mon,16,Pendidikan Teknologi Informasi,CIE62201,Perancangan Antarmuka Pengguna,practicum,LAB-77,60,3.995844321905218e-06,250,259,False
COA,Mon,14,Pendidikan Teknologi Informasi,CIE62201,Perancangan Antarmuka Pengguna,lecture,F3.15,62,3.995844321905218e-06,250,259,False
COA,Mon,17,Pendidikan Teknologi Informasi,CIE62201,Perancangan Antarmuka Pengguna,lecture,F3.15,62,3.995844321905218e-06,250,259,False
COA,Fri,10,Pendidikan Teknologi Informasi,CIE62201,Perancangan Antarmuka Pengguna,practicum,LAB-18,62,3.995844321905218e-06,250,259,False
COA,Wed,17,Pendidikan Teknologi Informasi,CIE62201,Perancangan Antarmuka Pengguna,lecture,F2.6,62,3.995844321905218e-06,250,259,False
COA,Wed,13,Pendidikan Teknologi Informasi,CIE62201,Perancangan Antarmuka Pengguna,lecture,F3.2,62,3.995844321905218e-06,250,259,False
COA,Tue,12,Pendidikan Teknologi Informasi,CIE62201,Perancangan Antarmuka Pengguna,practicum,LAB-107,62,3.995844321905218e-06,250,259,False
COA,Wed,7,Pendidikan Teknologi Informasi,CIE62201,Perancangan Antarmuka Pengguna,lecture,F3.12,12,3.995844321905218e-06,250,259,False
COA,Mon,8,Pendidikan Teknologi Informasi,CIE62201,Perancangan Antarmuka Pengguna,lecture,F4.3,12,3.995844321905218e-06,250,259,False
COA,Wed,14,Pendidikan Teknologi Informasi,CIE62201,Perancangan Antarmuka Pengguna,practicum,LAB-97,12,3.995844321905218e-06,250,259,False
COA,Mon,9,Pendidikan Teknologi Informasi,CIE62201,Perancangan Antarmuka Pengguna,lecture,F3.7a,98,3.995844321905218e-06,250,259,False
COA,Thu,8,Pendidikan Teknologi Informasi,CIE62201,Perancangan Antarmuka Pengguna,lecture,F3.6,98,3.995844321905218e-06,250,259,False
COA,Tue,14,Pendidikan Teknologi Informasi,CIE62201,Perancangan Antarmuka Pengguna,practicum,LAB-67,98,3.995844321905218e-06,250,259,False
COA,Mon,10,Pendidikan Teknologi Informasi,CIE61110,Perancangan Pembelajaran,lecture,F4.7,39,3.995844321905218e-06,250,259,False
COA,Thu,8,Pendidikan Teknologi Informasi,CIE61110,Perancangan Pembelajaran,lecture,F3.5a,39,3.995844321905218e-06,250,259,False
COA,Wed,7,Pendidikan Teknologi Informasi,CIE61110,Perancangan Pembelajaran,lecture,F4.2,39,3.995844321905218e-06,250,259,False
COA,Tue,8,Pendidikan Teknologi Informasi,CIE61110,Perancangan Pembelajaran,lecture,F4.12,39,3.995844321905218e-06,250,259,False
COA,Tue,9,Pendidikan Teknologi Informasi,CIE61110,Perancangan Pembelajaran,lecture,F3.12,39,3.995844321905218e-06,250,259,False
COA,Thu,17,Pendidikan Teknologi Informasi,CIE61110,Perancangan Pembelajaran,lecture,F4.12,39,3.995844321905218e-06,250,259,False
COA,Wed,17,Pendidikan Teknologi Informasi,CIE61110,Perancangan Pembelajaran,lecture,F3.16,100,3.995844321905218e-06,250,259,False
COA,Mon,16,Pendidikan Teknologi Informasi,CIE61110,Perancangan Pembelajaran,lecture,F3.4,100,3.995844321905218e-06,250,259,False
COA,Thu,8,Pendidikan Teknologi Informasi,CIE61110,Perancangan Pembelajaran,lecture,F3.14,100,3.995844321905218e-06,250,259,False
COA,Wed,8,Pendidikan Teknologi Informasi,CSD60711,Perancangan Pengalaman Pengguna,lecture,F4.14,22,3.995844321905218e-06,250,259,False
COA,Tue,9,Pendidikan Teknologi Informasi,CSD60711,Perancangan Pengalaman Pengguna,lecture,F3.11,22,3.995844321905218e-06,250,259,False
COA,Mon,16,Pendidikan Teknologi Informasi,CSD60711,Perancangan Pengalaman Pengguna,practicum,LAB-103,22,3.995844321905218e-06,250,259,False
COA,Thu,8,Pendidikan Teknologi Informasi,CSD60711,Perancangan Pengalaman Pengguna,lecture,F2.6,45,3.995844321905218e-06,250,259,False
COA,Wed,9,Pendidikan Teknologi Informasi,CSD60711,Perancangan Pengalaman Pengguna,lecture,F3.16,45,3.995844321905218e-06,250,259,False
COA,Mon,14,Pendidikan Teknologi Informasi,CSD60711,Perancangan Pengalaman Pengguna,practicum,LAB-14,45,3.995844321905218e-06,250,259,False
COA,Fri,8,Pendidikan Teknologi Informasi,CSD60711,Perancangan Pengalaman Pengguna,lecture,F3.7b,47,3.995844321905218e-06,250,259,False
COA,Thu,13,Pendidikan Teknologi Informasi,CSD60711,Perancangan Pengalaman Pengguna,lecture,F4.2,47,3.995844321905218e-06,250,259,False
COA,Mon,15,Pendidikan Teknologi Informasi,CSD60711,Perancangan Pengalaman Pengguna,practicum,LAB-59,47,3.995844321905218e-06,250,259,False
COA,Fri,13,Pendidikan Teknologi Informasi,CSD60711,Perancangan Pengalaman Pengguna,lecture,F3.5b,4,3.995844321905218e-06,250,259,False
COA,Tue,15,Pendidikan Teknologi Informasi,CSD60711,Perancangan Pengalaman Pengguna,lecture,F11.4,4,3.995844321905218e-06,250,259,False
COA,Tue,9,Pendidikan Teknologi Informasi,CSD60711,Perancangan Pengalaman Pengguna,practicum,LAB-44,4,3.995844321905218e-06,250,259,False
COA,Tue,10,Pendidikan Teknologi Informasi,CSD60711,Perancangan Pengalaman Pengguna,lecture,F4.4,16,3.995844321905218e-06,250,259,False
COA,Thu,9,Pendidikan Teknologi Informasi,CSD60711,Perancangan Pengalaman Pengguna,lecture,F4.13,16,3.995844321905218e-06,250,259,False
COA,Tue,16,Pendidikan Teknologi Informasi,CSD60711,Perancangan Pengalaman Pengguna,practicum,LAB-74,16,3.995844321905218e-06,250,259,False
COA,Thu,8,Pendidikan Teknologi Informasi,CSD60711,Perancangan Pengalaman Pengguna,lecture,F3.12,62,3.995844321905218e-06,250,259,False
COA,Thu,13,Pendidikan Teknologi Informasi,CSD60711,Perancangan Pengalaman Pengguna,lecture,F4.10,62,3.995844321905218e-06,250,259,False
COA,Wed,16,Pendidikan Teknologi Informasi,CSD60711,Perancangan Pengalaman Pengguna,practicum,LAB-49,62,3.995844321905218e-06,250,259,False
COA,Fri,16,Pendidikan Teknologi Informasi,CSD60711,Perancangan Pengalaman Pengguna,lecture,F3.4,12,3.995844321905218e-06,250,259,False
COA,Wed,9,Pendidikan Teknologi Informasi,CSD60711,Perancangan Pengalaman Pengguna,lecture,F3.13,12,3.995844321905218e-06,250,259,False
COA,Fri,15,Pendidikan Teknologi Informasi,CSD60711,Perancangan Pengalaman Pengguna,practicum,LAB-27,12,3.995844321905218e-06,250,259,False
COA,Fri,15,Pendidikan Teknologi Informasi,CIE61101,Perkembangan Peserta Didik,lecture,F3.6,39,3.995844321905218e-06,250,259,False
COA,Tue,16,Pendidikan Teknologi Informasi,CIE61101,Perkembangan Peserta Didik,lecture,F4.10,39,3.995844321905218e-06,250,259,False
COA,Wed,16,Pendidikan Teknologi Informasi,CIE61101,Perkembangan Peserta Didik,lecture,F11.1,39,3.995844321905218e-06,250,259,False
COA,Thu,12,Pendidikan Teknologi Informasi,CIE61101,Perkembangan Peserta Didik,lecture,F2.5,39,3.995844321905218e-06,250,259,False
COA,Tue,12,Pendidikan Teknologi Informasi,CIE61101,Perkembangan Peserta Didik,lecture,F11.1,39,3.995844321905218e-06,250,259,False
COA,Thu,16,Pendidikan Teknologi Informasi,CIE61101,Perkembangan Peserta Didik,lecture,F11.1,39,3.995844321905218e-06,250,259,False
COA,Thu,17,Pendidikan Teknologi Informasi,CIE61101,Perkembangan Peserta Didik,lecture,F2.6,59,3.995844321905218e-06,250,259,False
COA,Fri,9,Pendidikan Teknologi Informasi,CIE61101,Perkembangan Peserta Didik,lecture,F3.11,59,3.995844321905218e-06,250,259,False
COA,Thu,9,Pendidikan Teknologi Informasi,CIE61101,Perkembangan Peserta Didik,lecture,F4.7,59,3.995844321905218e-06,250,259,False
COA,Wed,14,Pendidikan Teknologi Informasi,CSD60712,Probabilitas dan Statistika,lecture,F11.3,92,3.995844321905218e-06,250,259,False
COA,Wed,13,Pendidikan Teknologi Informasi,CSD60712,Probabilitas dan Statistika,lecture,F4.14,92,3.995844321905218e-06,250,259,False
COA,Mon,16,Pendidikan Teknologi Informasi,CSD60712,Probabilitas dan Statistika,lecture,F3.6,92,3.995844321905218e-06,250,259,False
COA,Tue,12,Pendidikan Teknologi Informasi,CSD60712,Probabilitas dan Statistika,lecture,F3.4,100,3.995844321905218e-06,250,259,False
COA,Tue,14,Pendidikan Teknologi Informasi,CSD60712,Probabilitas dan Statistika,lecture,F3.1,100,3.995844321905218e-06,250,259,False
COA,Mon,9,Pendidikan Teknologi Informasi,CSD60712,Probabilitas dan Statistika,lecture,F3.15,100,3.995844321905218e-06,250,259,False
COA,Mon,12,Pendidikan Teknologi Informasi,CSD60712,Probabilitas dan Statistika,lecture,F4.9,107,3.995844321905218e-06,250,259,False
COA,Tue,7,Pendidikan Teknologi Informasi,CSD60712,Probabilitas dan Statistika,lecture,F3.13,107,3.995844321905218e-06,250,259,False
COA,Mon,13,Pendidikan Teknologi Informasi,CSD60712,Probabilitas dan Statistika,lecture,F4.6,107,3.995844321905218e-06,250,259,False
COA,Mon,9,Pendidikan Teknologi Informasi,CSD60712,Probabilitas dan Statistika,lecture,F4.9,11,3.995844321905218e-06,250,259,False
COA,Wed,9,Pendidikan Teknologi Informasi,CSD60712,Probabilitas dan Statistika,lecture,F3.8,11,3.995844321905218e-06,250,259,False
COA,Fri,8,Pendidikan Teknologi Informasi,CSD60712,Probabilitas dan Statistika,lecture,F4.4,11,3.995844321905218e-06,250,259,False
COA,Mon,7,Pendidikan Teknologi Informasi,CSD60712,Probabilitas dan Statistika,lecture,F3.16,16,3.995844321905218e-06,250,259,False
COA,Mon,12,Pendidikan Teknologi Informasi,CSD60712,Probabilitas dan Statistika,lecture,F3.16,16,3.995844321905218e-06,250,259,False
COA,Mon,12,Pendidikan Teknologi Informasi,CSD60712,Probabilitas dan Statistika,lecture,F11.3,16,3.995844321905218e-06,250,259,False
COA,Mon,10,Pendidikan Teknologi Informasi,CSD60712,Probabilitas dan Statistika,lecture,F4.11,77,3.995844321905218e-06,250,259,False
COA,Fri,13,Pendidikan Teknologi Informasi,CSD60712,Probabilitas dan Statistika,lecture,F4.4,77,3.995844321905218e-06,250,259,False
COA,Fri,14,Pendidikan Teknologi Informasi,CSD60712,Probabilitas dan Statistika,lecture,F3.16,77,3.995844321905218e-06,250,259,False
COA,Mon,14,Pendidikan Teknologi Informasi,CSD60712,Probabilitas dan Statistika,lecture,F4.3,83,3.995844321905218e-06,250,259,False
