iterasi,fitness,penalty,heavy_total,soft_total,feasible,execution_time_s
1,0.00000382,261780,257,478,False,4.3
2,0.00000382,261780,257,478,False,8.58
3,0.00000382,261780,257,478,False,12.82
4,0.00000394,253910,249,491,False,17.11
5,0.00000394,253910,249,491,False,21.41
6,0.00000394,253910,249,491,False,25.65
7,0.00000394,253910,249,491,False,29.91
8,0.00000394,253910,249,491,False,34.38
9,0.00000394,253910,249,491,False,38.69
10,0.00000394,253910,249,491,False,42.93
11,0.00000394,253910,249,491,False,47.21
12,0.00000394,253910,249,491,False,51.5
13,0.00000394,253910,249,491,False,55.72
14,0.00000394,253910,249,491,False,60.01
15,0.00000394,253910,249,491,False,64.25
16,0.00000394,253910,249,491,False,68.53
17,0.00000394,253910,249,491,False,72.76
18,0.00000396,252730,248,473,False,77.03
19,0.00000396,252730,248,473,False,81.26
20,0.00000396,252730,248,473,False,85.51
21,0.00000396,252730,248,473,False,89.73
22,0.00000396,252730,248,473,False,94.29
23,0.00000396,252730,248,473,False,98.66
24,0.00000396,252730,248,473,False,102.96
25,0.00000396,252730,248,473,False,107.24
26,0.00000396,252730,248,473,False,111.47
27,0.00000396,252730,248,473,False,115.72
28,0.00000396,252730,248,473,False,119.95
29,0.00000396,252730,248,473,False,124.24
30,0.00000396,252730,248,473,False,128.56
31,0.00000396,252730,248,473,False,132.97
32,0.00000396,252730,248,473,False,137.23
33,0.00000396,252730,248,473,False,141.48
34,0.00000396,252730,248,473,False,145.78
35,0.00000396,252730,248,473,False,149.98
36,0.00000396,252730,248,473,False,154.5
37,0.00000396,252730,248,473,False,158.75
38,0.00000396,252730,248,473,False,163.06
39,0.00000396,252730,248,473,False,167.3
40,0.00000396,252730,248,473,False,171.58
41,0.00000396,252730,248,473,False,175.79
42,0.00000396,252730,248,473,False,180.07
43,0.00000396,252730,248,473,False,184.35
44,0.00000396,252730,248,473,False,188.68
45,0.00000396,252730,248,473,False,193.13
46,0.00000396,252730,248,473,False,197.38
47,0.00000397,251720,247,472,False,201.65
48,0.00000397,251720,247,472,False,205.94
49,0.00000397,251720,247,472,False,210.18
50,0.00000397,251720,247,472,False,214.46
51,0.00000397,251720,247,472,False,218.75
52,0.00000397,251720,247,472,False,222.99
53,0.00000397,251720,247,472,False,227.31
54,0.00000397,251720,247,472,False,231.62
55,0.00000397,251720,247,472,False,235.92
56,0.00000397,251720,247,472,False,240.17
57,0.00000397,251720,247,472,False,244.52
58,0.00000397,251720,247,472,False,248.78
59,0.00000397,251720,247,472,False,253.08
60,0.00000397,251720,247,472,False,257.33
61,0.00000397,251720,247,472,False,261.61
62,0.00000397,251720,247,472,False,265.87
63,0.00000397,251720,247,472,False,270.13
64,0.00000397,251720,247,472,False,274.41
65,0.00000397,251720,247,472,False,278.71
66,0.00000397,251720,247,472,False,283.0
67,0.00000397,251720,247,472,False,287.51
68,0.00000397,251720,247,472,False,291.98
69,0.00000397,251720,247,472,False,296.28
70,0.00000397,251720,247,472,False,300.54
71,0.00000397,251720,247,472,False,304.81
72,0.00000397,251720,247,472,False,309.03
73,0.00000397,251720,247,472,False,313.31
74,0.00000397,251720,247,472,False,317.54
75,0.00000397,251720,247,472,False,321.87
76,0.00000397,251720,247,472,False,326.11
77,0.00000397,251720,247,472,False,330.38
78,0.00000397,251720,247,472,False,334.64
79,0.00000397,251720,247,472,False,339.0
80,0.00000397,251720,247,472,False,343.26
81,0.00000397,251720,247,472,False,347.54
82,0.00000397,251720,247,472,False,351.82
83,0.00000397,251720,247,472,False,356.56
84,0.00000400,249930,245,493,False,361.86
85,0.00000400,249930,245,493,False,366.74
86,0.00000400,249930,245,493,False,372.37
87,0.00000400,249930,245,493,False,377.38
88,0.00000400,249930,245,493,False,382.25
89,0.00000400,249930,245,493,False,387.25
90,0.00000400,249930,245,493,False,392.83
91,0.00000400,249930,245,493,False,397.39
92,0.00000400,249930,245,493,False,402.24
93,0.00000400,249930,245,493,False,407.48
94,0.00000400,249730,245,473,False,412.32
95,0.00000400,249730,245,473,False,416.74
96,0.00000400,249730,245,473,False,421.16
97,0.00000400,249730,245,473,False,426.11
98,0.00000400,249730,245,473,False,430.67
99,0.00000400,249730,245,473,False,435.28
100,0.00000400,249730,245,473,False,441.13
101,0.00000400,249730,245,473,False,445.81
102,0.00000400,249730,245,473,False,450.43
103,0.00000400,249730,245,473,False,455.22
104,0.00000400,249730,245,473,False,459.8
105,0.00000400,249730,245,473,False,464.24
106,0.00000400,249730,245,473,False,470.25
107,0.00000400,249730,245,473,False,474.68
108,0.00000400,249730,245,473,False,479.14
109,0.00000400,249730,245,473,False,483.75
110,0.00000400,249730,245,473,False,488.39
111,0.00000400,249730,245,473,False,493.11
112,0.00000400,249730,245,473,False,498.17
113,0.00000400,249730,245,473,False,503.12
114,0.00000400,249730,245,473,False,508.14
115,0.00000400,249730,245,473,False,513.34
116,0.00000400,249730,245,473,False,518.29
117,0.00000400,249730,245,473,False,522.67
118,0.00000400,249730,245,473,False,527.08
