iterasi,fitness,penalty,heavy_total,soft_total,feasible,execution_time_s
1,0.00000372,268830,264,483,False,2.68
2,0.00000383,260880,256,488,False,5.31
3,0.00000383,260880,256,488,False,8.14
4,0.00000396,252810,248,481,False,10.8
5,0.00000396,252810,248,481,False,13.38
6,0.00000396,252810,248,481,False,16.03
7,0.00000396,252810,248,481,False,18.65
8,0.00000396,252810,248,481,False,21.27
9,0.00000396,252810,248,481,False,23.92
10,0.00000396,252810,248,481,False,26.54
11,0.00000396,252810,248,481,False,29.13
12,0.00000396,252810,248,481,False,31.79
13,0.00000396,252810,248,481,False,34.43
14,0.00000396,252810,248,481,False,37.02
15,0.00000396,252810,248,481,False,39.66
16,0.00000396,252810,248,481,False,42.26
17,0.00000396,252810,248,481,False,44.84
18,0.00000396,252810,248,481,False,47.48
19,0.00000396,252810,248,481,False,50.07
20,0.00000396,252810,248,481,False,52.66
21,0.00000396,252810,248,481,False,55.34
22,0.00000396,252810,248,481,False,57.92
23,0.00000396,252810,248,481,False,60.52
24,0.00000396,252810,248,481,False,63.15
25,0.00000396,252810,248,481,False,65.73
26,0.00000396,252810,248,481,False,68.33
27,0.00000396,252810,248,481,False,70.93
28,0.00000396,252810,248,481,False,73.55
29,0.00000396,252810,248,481,False,76.13
30,0.00000396,252810,248,481,False,78.74
31,0.00000396,252810,248,481,False,81.32
32,0.00000396,252810,248,481,False,83.97
33,0.00000396,252810,248,481,False,86.64
34,0.00000396,252810,248,481,False,89.23
35,0.00000396,252810,248,481,False,91.79
36,0.00000396,252810,248,481,False,94.46
37,0.00000396,252810,248,481,False,97.05
38,0.00000396,252810,248,481,False,99.62
39,0.00000396,252810,248,481,False,102.24
40,0.00000396,252810,248,481,False,104.83
41,0.00000396,252810,248,481,False,107.43
42,0.00000396,252810,248,481,False,110.06
43,0.00000396,252810,248,481,False,112.64
44,0.00000396,252810,248,481,False,115.24
45,0.00000397,251900,247,490,False,117.86
46,0.00000397,251900,247,490,False,120.42
47,0.00000397,251900,247,490,False,122.98
48,0.00000397,251900,247,490,False,125.61
49,0.00000397,251900,247,490,False,128.23
50,0.00000397,251900,247,490,False,131.53
51,0.00000397,251900,247,490,False,134.71
52,0.00000397,251900,247,490,False,137.81
53,0.00000397,251900,247,490,False,140.96
54,0.00000400,249780,245,478,False,143.99
55,0.00000400,249780,245,478,False,146.76
56,0.00000400,249780,245,478,False,149.78
57,0.00000400,249780,245,478,False,152.66
58,0.00000400,249780,245,478,False,155.37
59,0.00000400,249780,245,478,False,158.37
60,0.00000400,249780,245,478,False,161.27
61,0.00000400,249780,245,478,False,164.3
62,0.00000400,249780,245,478,False,167.51
63,0.00000400,249780,245,478,False,170.48
64,0.00000400,249780,245,478,False,173.48
65,0.00000400,249780,245,478,False,176.58
66,0.00000400,249780,245,478,False,179.58
67,0.00000400,249780,245,478,False,182.57
68,0.00000400,249780,245,478,False,185.52
69,0.00000400,249780,245,478,False,188.62
70,0.00000400,249780,245,478,False,191.67
71,0.00000400,249780,245,478,False,194.62
72,0.00000400,249780,245,478,False,197.74
73,0.00000400,249780,245,478,False,200.6
74,0.00000400,249780,245,478,False,203.75
75,0.00000400,249780,245,478,False,206.86
76,0.00000400,249780,245,478,False,209.8
77,0.00000400,249780,245,478,False,212.81
78,0.00000400,249780,245,478,False,215.82
79,0.00000400,249780,245,478,False,218.88
80,0.00000400,249780,245,478,False,221.8
81,0.00000402,248750,244,475,False,224.89
82,0.00000402,248750,244,475,False,228.07
83,0.00000402,248750,244,475,False,231.1
84,0.00000402,248750,244,475,False,234.1
85,0.00000402,248750,244,475,False,237.14
86,0.00000402,248750,244,475,False,240.04
87,0.00000402,248750,244,475,False,242.82
88,0.00000402,248750,244,475,False,245.58
89,0.00000402,248750,244,475,False,248.5
90,0.00000402,248750,244,475,False,251.19
91,0.00000402,248750,244,475,False,253.95
92,0.00000402,248750,244,475,False,256.92
93,0.00000402,248750,244,475,False,260.14
94,0.00000402,248750,244,475,False,263.14
95,0.00000402,248750,244,475,False,266.16
96,0.00000402,248750,244,475,False,269.06
97,0.00000402,248750,244,475,False,271.89
98,0.00000402,248750,244,475,False,274.81
99,0.00000402,248750,244,475,False,277.71
100,0.00000402,248750,244,475,False,280.84
