iterasi,fitness,penalty,heavy_total,soft_total,feasible,execution_time_s
1,0.00000375,266790,262,479,False,4.93
2,0.00000375,266790,262,479,False,9.8
3,0.00000379,263870,259,487,False,14.51
4,0.00000379,263870,259,487,False,19.35
5,0.00000382,261920,257,492,False,24.21
6,0.00000383,260810,256,481,False,28.89
7,0.00000385,259710,255,471,False,33.71
8,0.00000385,259710,255,471,False,38.49
9,0.00000385,259710,255,471,False,43.44
10,0.00000385,259710,255,471,False,48.08
11,0.00000385,259710,255,471,False,52.58
12,0.00000385,259710,255,471,False,57.95
13,0.00000385,259710,255,471,False,63.36
14,0.00000385,259710,255,471,False,69.82
15,0.00000385,259710,255,471,False,75.34
16,0.00000385,259710,255,471,False,80.59
17,0.00000385,259710,255,471,False,85.27
18,0.00000385,259710,255,471,False,90.14
19,0.00000385,259710,255,471,False,94.86
20,0.00000385,259710,255,471,False,99.49
21,0.00000385,259710,255,471,False,104.19
22,0.00000385,259710,255,471,False,109.52
23,0.00000385,259710,255,471,False,114.74
24,0.00000385,259710,255,471,False,122.75
25,0.00000389,256760,252,476,False,128.04
26,0.00000389,256760,252,476,False,133.76
27,0.00000389,256760,252,476,False,138.94
28,0.00000389,256760,252,476,False,143.75
29,0.00000389,256760,252,476,False,148.93
30,0.00000389,256760,252,476,False,155.32
31,0.00000389,256760,252,476,False,161.19
32,0.00000389,256760,252,476,False,167.72
33,0.00000389,256760,252,476,False,172.42
34,0.00000389,256760,252,476,False,176.85
35,0.00000389,256760,252,476,False,181.71
36,0.00000389,256760,252,476,False,186.62
37,0.00000389,256760,252,476,False,191.47
38,0.00000401,249600,245,460,False,196.16
39,0.00000401,249600,245,460,False,200.94
40,0.00000401,249600,245,460,False,205.65
41,0.00000401,249600,245,460,False,210.49
42,0.00000401,249600,245,460,False,215.28
43,0.00000401,249600,245,460,False,220.41
44,0.00000401,249600,245,460,False,224.78
45,0.00000401,249600,245,460,False,230.58
46,0.00000401,249600,245,460,False,235.39
47,0.00000401,249600,245,460,False,239.82
48,0.00000401,249600,245,460,False,244.26
49,0.00000401,249600,245,460,False,249.13
50,0.00000401,249600,245,460,False,254.38
51,0.00000401,249600,245,460,False,259.29
52,0.00000401,249600,245,460,False,264.24
53,0.00000401,249600,245,460,False,269.1
54,0.00000401,249600,245,460,False,274.14
55,0.00000401,249600,245,460,False,278.97
56,0.00000401,249600,245,460,False,283.97
57,0.00000401,249600,245,460,False,288.67
58,0.00000401,249600,245,460,False,293.88
59,0.00000401,249600,245,460,False,299.07
60,0.00000401,249600,245,460,False,303.97
61,0.00000401,249600,245,460,False,309.2
62,0.00000401,249600,245,460,False,314.4
63,0.00000401,249600,245,460,False,320.66
64,0.00000401,249600,245,460,False,327.15
65,0.00000401,249600,245,460,False,333.39
66,0.00000401,249600,245,460,False,339.27
67,0.00000401,249600,245,460,False,345.08
68,0.00000401,249600,245,460,False,350.35
69,0.00000401,249600,245,460,False,355.31
70,0.00000401,249600,245,460,False,360.37
71,0.00000401,249600,245,460,False,365.85
72,0.00000401,249600,245,460,False,371.37
73,0.00000401,249600,245,460,False,376.38
74,0.00000401,249600,245,460,False,381.53
75,0.00000401,249600,245,460,False,386.93
76,0.00000401,249600,245,460,False,392.39
77,0.00000401,249600,245,460,False,397.85
78,0.00000401,249600,245,460,False,403.21
79,0.00000401,249600,245,460,False,408.2
80,0.00000401,249600,245,460,False,412.78
81,0.00000401,249600,245,460,False,417.74
82,0.00000401,249600,245,460,False,422.35
83,0.00000401,249600,245,460,False,426.98
84,0.00000401,249600,245,460,False,431.57
85,0.00000401,249600,245,460,False,436.21
86,0.00000401,249600,245,460,False,440.78
87,0.00000401,249600,245,460,False,445.85
88,0.00000401,249600,245,460,False,450.43
89,0.00000401,249600,245,460,False,455.31
