iterasi,fitness,penalty,heavy_total,soft_total,feasible,execution_time_s
1,0.00000382,261780,257,478,False,4.59
2,0.00000382,261780,257,478,False,9.04
3,0.00000382,261780,257,478,False,13.52
4,0.00000394,253910,249,491,False,18.22
5,0.00000394,253910,249,491,False,22.78
6,0.00000394,253910,249,491,False,27.17
7,0.00000394,253910,249,491,False,31.52
8,0.00000394,253910,249,491,False,36.07
9,0.00000394,253910,249,491,False,40.62
10,0.00000394,253910,249,491,False,45.43
11,0.00000394,253910,249,491,False,50.85
12,0.00000394,253910,249,491,False,55.38
13,0.00000394,253910,249,491,False,59.95
14,0.00000394,253910,249,491,False,64.69
15,0.00000394,253910,249,491,False,69.48
16,0.00000394,253910,249,491,False,73.95
17,0.00000394,253910,249,491,False,78.58
18,0.00000396,252730,248,473,False,83.27
19,0.00000396,252730,248,473,False,87.87
20,0.00000396,252730,248,473,False,92.52
21,0.00000396,252730,248,473,False,97.36
22,0.00000396,252730,248,473,False,101.91
23,0.00000396,252730,248,473,False,106.59
24,0.00000396,252730,248,473,False,111.07
25,0.00000396,252730,248,473,False,115.57
26,0.00000396,252730,248,473,False,120.4
27,0.00000396,252730,248,473,False,125.26
28,0.00000396,252730,248,473,False,129.97
29,0.00000396,252730,248,473,False,134.82
30,0.00000396,252730,248,473,False,139.59
31,0.00000396,252730,248,473,False,144.23
32,0.00000396,252730,248,473,False,148.9
33,0.00000396,252730,248,473,False,153.73
34,0.00000396,252730,248,473,False,158.33
35,0.00000396,252730,248,473,False,162.89
36,0.00000396,252730,248,473,False,167.53
37,0.00000396,252730,248,473,False,172.21
38,0.00000396,252730,248,473,False,177.11
39,0.00000396,252730,248,473,False,181.88
40,0.00000396,252730,248,473,False,186.51
41,0.00000396,252730,248,473,False,190.94
42,0.00000396,252730,248,473,False,195.4
43,0.00000396,252730,248,473,False,199.77
44,0.00000396,252730,248,473,False,204.18
45,0.00000396,252730,248,473,False,208.56
46,0.00000396,252730,248,473,False,212.97
47,0.00000397,251720,247,472,False,217.32
48,0.00000397,251720,247,472,False,221.74
49,0.00000397,251720,247,472,False,226.09
50,0.00000397,251720,247,472,False,230.53
51,0.00000397,251720,247,472,False,234.88
52,0.00000397,251720,247,472,False,239.29
53,0.00000397,251720,247,472,False,243.92
54,0.00000397,251720,247,472,False,248.33
55,0.00000397,251720,247,472,False,252.68
56,0.00000397,251720,247,472,False,257.16
57,0.00000397,251720,247,472,False,261.53
58,0.00000397,251720,247,472,False,266.05
59,0.00000397,251720,247,472,False,270.44
60,0.00000397,251720,247,472,False,274.9
61,0.00000397,251720,247,472,False,279.29
62,0.00000397,251720,247,472,False,284.18
63,0.00000397,251720,247,472,False,289.61
64,0.00000397,251720,247,472,False,294.29
65,0.00000397,251720,247,472,False,298.62
66,0.00000397,251720,247,472,False,303.27
67,0.00000397,251720,247,472,False,307.76
68,0.00000397,251720,247,472,False,312.78
69,0.00000397,251720,247,472,False,317.34
70,0.00000397,251720,247,472,False,322.04
71,0.00000397,251720,247,472,False,326.31
72,0.00000397,251720,247,472,False,331.01
73,0.00000397,251720,247,472,False,335.37
74,0.00000397,251720,247,472,False,339.7
75,0.00000397,251720,247,472,False,344.24
76,0.00000397,251720,247,472,False,348.77
77,0.00000397,251720,247,472,False,353.15
78,0.00000397,251720,247,472,False,357.67
79,0.00000397,251720,247,472,False,362.18
