iterasi,fitness,penalty,heavy_total,soft_total,feasible,execution_time_s
1,0.00000375,266920,262,492,False,2.71
2,0.00000376,265720,261,472,False,5.35
3,0.00000382,261850,257,485,False,7.94
4,0.00000382,261850,257,485,False,10.52
5,0.00000383,260920,256,492,False,13.15
6,0.00000384,260180,255,518,False,15.97
7,0.00000384,260180,255,518,False,18.61
8,0.00000384,260180,255,518,False,21.21
9,0.00000386,258980,254,498,False,23.78
10,0.00000386,258980,254,498,False,26.34
11,0.00000386,258980,254,498,False,28.95
12,0.00000386,258980,254,498,False,31.53
13,0.00000386,258980,254,498,False,34.12
14,0.00000386,258980,254,498,False,36.76
15,0.00000386,258980,254,498,False,39.34
16,0.00000386,258980,254,498,False,41.89
17,0.00000386,258980,254,498,False,44.51
18,0.00000386,258980,254,498,False,47.02
19,0.00000386,258980,254,498,False,49.59
20,0.00000386,258980,254,498,False,52.2
21,0.00000386,258980,254,498,False,54.81
22,0.00000386,258980,254,498,False,57.57
23,0.00000389,256990,252,499,False,60.19
24,0.00000389,256990,252,499,False,62.75
25,0.00000389,256990,252,499,False,65.37
26,0.00000389,256990,252,499,False,68.02
27,0.00000389,256990,252,499,False,70.64
28,0.00000389,256990,252,499,False,73.28
29,0.00000389,256990,252,499,False,75.89
30,0.00000389,256990,252,499,False,78.54
31,0.00000389,256990,252,499,False,81.19
32,0.00000389,256990,252,499,False,83.82
33,0.00000394,254020,249,502,False,86.43
34,0.00000394,254020,249,502,False,89.08
35,0.00000394,254020,249,502,False,91.71
36,0.00000394,254020,249,502,False,94.35
37,0.00000394,254020,249,502,False,96.99
38,0.00000394,254020,249,502,False,99.59
39,0.00000394,254020,249,502,False,102.17
40,0.00000394,254020,249,502,False,104.84
41,0.00000394,254020,249,502,False,107.47
42,0.00000394,254020,249,502,False,110.05
43,0.00000394,254020,249,502,False,112.67
44,0.00000394,254020,249,502,False,115.29
45,0.00000394,254020,249,502,False,118.11
46,0.00000394,254020,249,502,False,120.84
47,0.00000394,254020,249,502,False,123.46
48,0.00000394,254020,249,502,False,126.04
49,0.00000394,254020,249,502,False,128.66
50,0.00000394,254020,249,502,False,131.25
51,0.00000394,254020,249,502,False,133.83
52,0.00000394,254020,249,502,False,136.46
53,0.00000394,254020,249,502,False,139.05
54,0.00000394,254020,249,502,False,141.63
55,0.00000394,254020,249,502,False,144.26
56,0.00000394,254020,249,502,False,146.86
57,0.00000394,254020,249,502,False,149.47
58,0.00000394,254020,249,502,False,152.04
59,0.00000394,254020,249,502,False,154.63
60,0.00000394,254020,249,502,False,157.22
61,0.00000394,254020,249,502,False,159.86
62,0.00000394,254020,249,502,False,162.41
63,0.00000394,254020,249,502,False,165.02
64,0.00000394,254020,249,502,False,167.65
65,0.00000394,254020,249,502,False,170.21
66,0.00000394,254020,249,502,False,172.8
67,0.00000394,254020,249,502,False,175.44
68,0.00000394,254020,249,502,False,178.04
69,0.00000394,254020,249,502,False,180.59
70,0.00000394,254020,249,502,False,183.22
71,0.00000394,254020,249,502,False,185.81
72,0.00000394,254020,249,502,False,188.44
73,0.00000394,254020,249,502,False,191.02
74,0.00000394,254020,249,502,False,193.63
75,0.00000394,254020,249,502,False,196.18
76,0.00000394,254020,249,502,False,198.8
77,0.00000394,254020,249,502,False,201.4
78,0.00000394,254020,249,502,False,204.0
79,0.00000394,254020,249,502,False,206.63
80,0.00000394,254020,249,502,False,209.19
81,0.00000394,254020,249,502,False,211.87
82,0.00000394,254020,249,502,False,214.5
83,0.00000394,254020,249,502,False,217.12
84,0.00000394,254020,249,502,False,219.78
85,0.00000394,254020,249,502,False,222.38
86,0.00000394,254020,249,502,False,225.02
87,0.00000394,254020,249,502,False,227.63
88,0.00000394,254020,249,502,False,230.24
89,0.00000394,254020,249,502,False,232.84
90,0.00000394,254020,249,502,False,235.49
91,0.00000394,254020,249,502,False,238.28
92,0.00000394,254020,249,502,False,240.97
93,0.00000394,254020,249,502,False,243.63
94,0.00000394,254020,249,502,False,246.18
95,0.00000394,254020,249,502,False,248.84
96,0.00000394,254020,249,502,False,251.49
97,0.00000394,254020,249,502,False,254.06
98,0.00000394,254020,249,502,False,256.64
99,0.00000394,254020,249,502,False,259.28
100,0.00000394,254020,249,502,False,261.88
101,0.00000394,254020,249,502,False,264.47
102,0.00000394,254020,249,502,False,267.13
103,0.00000394,254020,249,502,False,269.68
104,0.00000394,254020,249,502,False,272.27
105,0.00000394,254020,249,502,False,274.85
106,0.00000394,254020,249,502,False,277.45
107,0.00000394,254020,249,502,False,280.04
108,0.00000394,254020,249,502,False,282.66
109,0.00000394,254020,249,502,False,285.26
110,0.00000394,254020,249,502,False,287.87
111,0.00000394,254020,249,502,False,290.42
112,0.00000394,254020,249,502,False,293.0
113,0.00000394,254020,249,502,False,295.61
114,0.00000394,254020,249,502,False,298.24
115,0.00000394,254020,249,502,False,300.93
116,0.00000394,254020,249,502,False,303.54
117,0.00000394,254020,249,502,False,306.15
118,0.00000394,254020,249,502,False,308.75
119,0.00000394,254020,249,502,False,311.45
120,0.00000394,254020,249,502,False,314.2
121,0.00000394,254020,249,502,False,316.79
122,0.00000394,254020,249,502,False,319.37
123,0.00000397,251820,247,482,False,322.01
124,0.00000397,251820,247,482,False,324.61
125,0.00000397,251820,247,482,False,327.17
126,0.00000397,251640,247,464,False,329.78
127,0.00000397,251640,247,464,False,332.36
128,0.00000397,251640,247,464,False,334.96
129,0.00000397,251640,247,464,False,337.65
130,0.00000397,251640,247,464,False,340.3
131,0.00000397,251640,247,464,False,342.89
132,0.00000397,251640,247,464,False,345.46
133,0.00000397,251640,247,464,False,348.03
134,0.00000397,251640,247,464,False,350.63
135,0.00000397,251640,247,464,False,353.24
136,0.00000397,251640,247,464,False,355.8
137,0.00000397,251640,247,464,False,358.36
138,0.00000397,251640,247,464,False,360.98
139,0.00000397,251640,247,464,False,363.57
140,0.00000397,251640,247,464,False,366.15
141,0.00000397,251640,247,464,False,368.77
142,0.00000397,251640,247,464,False,371.4
143,0.00000397,251640,247,464,False,373.93
144,0.00000397,251640,247,464,False,376.54
145,0.00000397,251640,247,464,False,379.09
146,0.00000397,251640,247,464,False,381.67
147,0.00000397,251640,247,464,False,384.26
148,0.00000397,251640,247,464,False,386.85
149,0.00000397,251640,247,464,False,389.42
150,0.00000397,251640,247,464,False,392.02
151,0.00000397,251640,247,464,False,394.62
152,0.00000397,251640,247,464,False,397.2
153,0.00000397,251640,247,464,False,399.81
154,0.00000397,251640,247,464,False,402.38
155,0.00000397,251640,247,464,False,404.97
156,0.00000397,251640,247,464,False,407.57
157,0.00000397,251640,247,464,False,410.13
158,0.00000397,251640,247,464,False,412.68
159,0.00000397,251640,247,464,False,415.31
160,0.00000397,251640,247,464,False,417.89
161,0.00000397,251640,247,464,False,420.52
162,0.00000397,251640,247,464,False,423.1
163,0.00000397,251640,247,464,False,425.7
164,0.00000397,251640,247,464,False,428.26
165,0.00000397,251640,247,464,False,430.97
166,0.00000397,251640,247,464,False,433.53
167,0.00000397,251640,247,464,False,436.09
168,0.00000397,251640,247,464,False,438.7
169,0.00000397,251640,247,464,False,441.27
170,0.00000397,251640,247,464,False,443.89
171,0.00000397,251640,247,464,False,446.52
172,0.00000397,251640,247,464,False,449.17
173,0.00000397,251640,247,464,False,451.77
174,0.00000397,251640,247,464,False,454.39
175,0.00000397,251640,247,464,False,456.99
176,0.00000397,251640,247,464,False,459.58
177,0.00000397,251640,247,464,False,462.18
178,0.00000397,251640,247,464,False,464.8
179,0.00000397,251640,247,464,False,467.37
180,0.00000397,251640,247,464,False,469.98
181,0.00000397,251640,247,464,False,472.59
182,0.00000397,251640,247,464,False,475.15
183,0.00000397,251640,247,464,False,477.75
184,0.00000397,251640,247,464,False,480.32
185,0.00000397,251640,247,464,False,482.91
186,0.00000397,251640,247,464,False,485.46
187,0.00000405,246750,242,475,False,488.05
188,0.00000405,246750,242,475,False,490.64
189,0.00000405,246750,242,475,False,493.21
190,0.00000405,246750,242,475,False,495.82
191,0.00000405,246750,242,475,False,498.42
192,0.00000405,246750,242,475,False,501.02
193,0.00000405,246750,242,475,False,503.58
194,0.00000405,246750,242,475,False,506.18
195,0.00000405,246750,242,475,False,508.77
196,0.00000405,246750,242,475,False,511.55
197,0.00000405,246750,242,475,False,514.16
198,0.00000405,246750,242,475,False,516.8
199,0.00000405,246750,242,475,False,519.38
200,0.00000405,246750,242,475,False,521.98
201,0.00000405,246750,242,475,False,524.6
202,0.00000405,246750,242,475,False,527.27
203,0.00000405,246750,242,475,False,529.86
204,0.00000405,246750,242,475,False,532.49
205,0.00000405,246750,242,475,False,535.04
206,0.00000405,246750,242,475,False,537.63
207,0.00000405,246750,242,475,False,540.23
208,0.00000405,246750,242,475,False,542.85
209,0.00000405,246750,242,475,False,545.43
210,0.00000405,246750,242,475,False,548.06
211,0.00000405,246750,242,475,False,550.64
212,0.00000405,246750,242,475,False,553.39
213,0.00000405,246750,242,475,False,556.26
214,0.00000405,246750,242,475,False,558.81
215,0.00000405,246750,242,475,False,561.4
216,0.00000405,246750,242,475,False,564.01
217,0.00000405,246750,242,475,False,566.61
218,0.00000405,246750,242,475,False,569.19
219,0.00000405,246750,242,475,False,571.82
220,0.00000405,246750,242,475,False,574.38
221,0.00000405,246750,242,475,False,577.01
222,0.00000405,246750,242,475,False,579.61
223,0.00000405,246750,242,475,False,582.15
224,0.00000405,246750,242,475,False,584.77
225,0.00000405,246750,242,475,False,587.38
226,0.00000405,246750,242,475,False,589.97
227,0.00000405,246750,242,475,False,592.55
228,0.00000405,246750,242,475,False,595.18
229,0.00000405,246750,242,475,False,597.76
230,0.00000405,246750,242,475,False,600.34
231,0.00000405,246750,242,475,False,602.95
232,0.00000405,246750,242,475,False,605.57
233,0.00000405,246750,242,475,False,608.16
234,0.00000405,246750,242,475,False,610.82
235,0.00000405,246750,242,475,False,613.62
236,0.00000405,246750,242,475,False,616.18
237,0.00000405,246750,242,475,False,618.84
238,0.00000405,246750,242,475,False,621.47
239,0.00000405,246750,242,475,False,624.05
240,0.00000405,246750,242,475,False,626.65
241,0.00000405,246750,242,475,False,629.26
