iterasi,fitness,penalty,heavy_total,soft_total,feasible,execution_time_s
1,263990.00000000,263990,259,499,False,4.79
2,263990.00000000,263990,259,499,False,9.47
3,258850.00000000,258850,254,485,False,14.2
4,258850.00000000,258850,254,485,False,18.93
5,258850.00000000,258850,254,485,False,23.56
6,258850.00000000,258850,254,485,False,28.25
7,258850.00000000,258850,254,485,False,32.87
8,258850.00000000,258850,254,485,False,37.53
9,258850.00000000,258850,254,485,False,42.15
10,258850.00000000,258850,254,485,False,46.8
11,258850.00000000,258850,254,485,False,51.44
12,258850.00000000,258850,254,485,False,56.12
13,258850.00000000,258850,254,485,False,60.75
14,258850.00000000,258850,254,485,False,65.41
15,258850.00000000,258850,254,485,False,70.02
16,258850.00000000,258850,254,485,False,74.7
17,258850.00000000,258850,254,485,False,79.33
18,258850.00000000,258850,254,485,False,84.24
19,257790.00000000,257790,253,479,False,89.32
20,257790.00000000,257790,253,479,False,94.08
21,257790.00000000,257790,253,479,False,98.93
22,254630.00000000,254630,250,463,False,103.65
23,254630.00000000,254630,250,463,False,108.37
24,254630.00000000,254630,250,463,False,113.09
25,254630.00000000,254630,250,463,False,117.75
26,254630.00000000,254630,250,463,False,122.47
27,254630.00000000,254630,250,463,False,127.07
28,254630.00000000,254630,250,463,False,131.74
29,254630.00000000,254630,250,463,False,136.45
30,254630.00000000,254630,250,463,False,141.09
31,254630.00000000,254630,250,463,False,145.81
32,254630.00000000,254630,250,463,False,150.5
33,254630.00000000,254630,250,463,False,155.11
34,254630.00000000,254630,250,463,False,159.72
35,254630.00000000,254630,250,463,False,164.51
36,250050.00000000,250050,245,505,False,169.15
37,250050.00000000,250050,245,505,False,173.82
38,250050.00000000,250050,245,505,False,178.46
39,250050.00000000,250050,245,505,False,183.12
40,250050.00000000,250050,245,505,False,187.72
41,250050.00000000,250050,245,505,False,192.35
42,250050.00000000,250050,245,505,False,197.0
43,250050.00000000,250050,245,505,False,201.66
44,250050.00000000,250050,245,505,False,206.24
45,250050.00000000,250050,245,505,False,210.97
46,250050.00000000,250050,245,505,False,215.57
47,250050.00000000,250050,245,505,False,220.26
48,250050.00000000,250050,245,505,False,224.86
49,250050.00000000,250050,245,505,False,229.53
50,250050.00000000,250050,245,505,False,234.15
51,250050.00000000,250050,245,505,False,238.78
52,250050.00000000,250050,245,505,False,243.46
53,250050.00000000,250050,245,505,False,248.13
54,250050.00000000,250050,245,505,False,252.83
55,250050.00000000,250050,245,505,False,257.5
56,250050.00000000,250050,245,505,False,262.27
57,250050.00000000,250050,245,505,False,266.88
58,250050.00000000,250050,245,505,False,271.54
59,250050.00000000,250050,245,505,False,276.19
60,250050.00000000,250050,245,505,False,280.89
61,250050.00000000,250050,245,505,False,285.53
62,250050.00000000,250050,245,505,False,290.16
63,250050.00000000,250050,245,505,False,294.83
64,249890.00000000,249890,245,489,False,299.43
65,249890.00000000,249890,245,489,False,304.12
66,249890.00000000,249890,245,489,False,308.73
67,249890.00000000,249890,245,489,False,313.4
68,249890.00000000,249890,245,489,False,318.07
69,249890.00000000,249890,245,489,False,323.04
70,249890.00000000,249890,245,489,False,327.66
71,249890.00000000,249890,245,489,False,332.37
72,249890.00000000,249890,245,489,False,337.04
73,249890.00000000,249890,245,489,False,341.74
74,249890.00000000,249890,245,489,False,346.39
75,249890.00000000,249890,245,489,False,351.04
76,249890.00000000,249890,245,489,False,355.73
77,249890.00000000,249890,245,489,False,360.44
78,249890.00000000,249890,245,489,False,365.09
79,249890.00000000,249890,245,489,False,369.77
80,249890.00000000,249890,245,489,False,374.44
81,249890.00000000,249890,245,489,False,379.1
82,249890.00000000,249890,245,489,False,383.74
83,249890.00000000,249890,245,489,False,388.34
84,249890.00000000,249890,245,489,False,393.04
85,249890.00000000,249890,245,489,False,397.81
86,249890.00000000,249890,245,489,False,402.5
87,249890.00000000,249890,245,489,False,407.32
88,249890.00000000,249890,245,489,False,412.03
89,249890.00000000,249890,245,489,False,416.72
90,249890.00000000,249890,245,489,False,421.37
91,249890.00000000,249890,245,489,False,425.99
92,249890.00000000,249890,245,489,False,430.68
93,249890.00000000,249890,245,489,False,435.32
94,249890.00000000,249890,245,489,False,440.01
95,249890.00000000,249890,245,489,False,444.68
96,249890.00000000,249890,245,489,False,449.41
97,249890.00000000,249890,245,489,False,454.08
98,249890.00000000,249890,245,489,False,458.73
99,249890.00000000,249890,245,489,False,463.45
100,249890.00000000,249890,245,489,False,468.17
101,249890.00000000,249890,245,489,False,472.83
102,249890.00000000,249890,245,489,False,477.49
103,249890.00000000,249890,245,489,False,482.43
104,249890.00000000,249890,245,489,False,487.08
105,249890.00000000,249890,245,489,False,491.8
106,249890.00000000,249890,245,489,False,496.48
107,249890.00000000,249890,245,489,False,501.14
108,249890.00000000,249890,245,489,False,505.74
109,249890.00000000,249890,245,489,False,510.4
110,249890.00000000,249890,245,489,False,515.09
111,249890.00000000,249890,245,489,False,519.77
112,247990.00000000,247990,243,499,False,524.45
113,247990.00000000,247990,243,499,False,529.06
114,247990.00000000,247990,243,499,False,534.06
115,247990.00000000,247990,243,499,False,538.71
116,247990.00000000,247990,243,499,False,543.46
117,247990.00000000,247990,243,499,False,548.1
118,247990.00000000,247990,243,499,False,552.79
119,247990.00000000,247990,243,499,False,557.69
120,247990.00000000,247990,243,499,False,562.39
121,247990.00000000,247990,243,499,False,567.08
122,247990.00000000,247990,243,499,False,571.84
123,247990.00000000,247990,243,499,False,576.46
124,247990.00000000,247990,243,499,False,581.11
125,247990.00000000,247990,243,499,False,585.73
126,247990.00000000,247990,243,499,False,590.37
127,247990.00000000,247990,243,499,False,594.96
128,247990.00000000,247990,243,499,False,599.66
129,247990.00000000,247990,243,499,False,604.75
130,247990.00000000,247990,243,499,False,609.41
131,247990.00000000,247990,243,499,False,614.19
132,247990.00000000,247990,243,499,False,618.94
133,247990.00000000,247990,243,499,False,623.6
134,247990.00000000,247990,243,499,False,628.31
135,247990.00000000,247990,243,499,False,632.97
136,247990.00000000,247990,243,499,False,637.58
137,247990.00000000,247990,243,499,False,642.32
138,247990.00000000,247990,243,499,False,647.02
139,246850.00000000,246850,242,485,False,651.75
140,246850.00000000,246850,242,485,False,656.39
141,246850.00000000,246850,242,485,False,661.1
142,246850.00000000,246850,242,485,False,665.82
143,246850.00000000,246850,242,485,False,670.5
144,246850.00000000,246850,242,485,False,675.16
145,246850.00000000,246850,242,485,False,679.89
146,246850.00000000,246850,242,485,False,684.69
147,246850.00000000,246850,242,485,False,689.39
148,246850.00000000,246850,242,485,False,694.14
149,246850.00000000,246850,242,485,False,698.91
150,246850.00000000,246850,242,485,False,703.66
151,246850.00000000,246850,242,485,False,708.42
152,246760.00000000,246760,242,476,False,713.15
153,246760.00000000,246760,242,476,False,717.78
154,246760.00000000,246760,242,476,False,722.39
155,246760.00000000,246760,242,476,False,727.08
156,246760.00000000,246760,242,476,False,731.76
157,246760.00000000,246760,242,476,False,736.48
158,246760.00000000,246760,242,476,False,741.14
159,246760.00000000,246760,242,476,False,745.87
160,246760.00000000,246760,242,476,False,750.51
161,246760.00000000,246760,242,476,False,755.25
162,246760.00000000,246760,242,476,False,759.92
163,246760.00000000,246760,242,476,False,764.62
164,246760.00000000,246760,242,476,False,769.26
165,246760.00000000,246760,242,476,False,773.88
166,246760.00000000,246760,242,476,False,778.56
167,246760.00000000,246760,242,476,False,783.21
168,246760.00000000,246760,242,476,False,787.91
169,246760.00000000,246760,242,476,False,792.57
170,246760.00000000,246760,242,476,False,797.34
171,246760.00000000,246760,242,476,False,802.03
172,246760.00000000,246760,242,476,False,806.68
173,246760.00000000,246760,242,476,False,811.36
174,246760.00000000,246760,242,476,False,816.03
175,246760.00000000,246760,242,476,False,820.73
176,246760.00000000,246760,242,476,False,825.35
177,246760.00000000,246760,242,476,False,830.01
178,246760.00000000,246760,242,476,False,834.6
179,246760.00000000,246760,242,476,False,839.2
180,246760.00000000,246760,242,476,False,843.93
181,246760.00000000,246760,242,476,False,848.56
182,246760.00000000,246760,242,476,False,853.24
183,246760.00000000,246760,242,476,False,857.97
184,246760.00000000,246760,242,476,False,862.61
185,246760.00000000,246760,242,476,False,867.31
186,246760.00000000,246760,242,476,False,872.01
187,246760.00000000,246760,242,476,False,876.73
188,246760.00000000,246760,242,476,False,881.39
189,246760.00000000,246760,242,476,False,886.11
190,246760.00000000,246760,242,476,False,890.8
191,246760.00000000,246760,242,476,False,895.44
192,246760.00000000,246760,242,476,False,900.13
193,246760.00000000,246760,242,476,False,904.84
194,246760.00000000,246760,242,476,False,909.48
195,246760.00000000,246760,242,476,False,914.14
196,246760.00000000,246760,242,476,False,918.89
197,246760.00000000,246760,242,476,False,923.57
198,246760.00000000,246760,242,476,False,928.29
199,246760.00000000,246760,242,476,False,932.98
200,246760.00000000,246760,242,476,False,937.68
201,246760.00000000,246760,242,476,False,942.36
202,246760.00000000,246760,242,476,False,947.01
203,246760.00000000,246760,242,476,False,951.69
204,246760.00000000,246760,242,476,False,956.34
205,246760.00000000,246760,242,476,False,961.05
206,246760.00000000,246760,242,476,False,965.75
207,246760.00000000,246760,242,476,False,970.42
208,246760.00000000,246760,242,476,False,975.13
209,246760.00000000,246760,242,476,False,979.79
210,246760.00000000,246760,242,476,False,984.52
211,246760.00000000,246760,242,476,False,989.48
212,246760.00000000,246760,242,476,False,994.22
213,246760.00000000,246760,242,476,False,998.99
214,246760.00000000,246760,242,476,False,1003.67
215,246760.00000000,246760,242,476,False,1008.41
216,246760.00000000,246760,242,476,False,1013.08
217,246760.00000000,246760,242,476,False,1017.76
218,246760.00000000,246760,242,476,False,1022.45
219,246760.00000000,246760,242,476,False,1027.09
220,246760.00000000,246760,242,476,False,1031.75
221,246760.00000000,246760,242,476,False,1036.5
