iterasi,fitness,penalty,heavy_total,soft_total,feasible,execution_time_s
1,266790.00000000,266790,262,479,False,4.81
2,266790.00000000,266790,262,479,False,9.67
3,263870.00000000,263870,259,487,False,14.49
4,263870.00000000,263870,259,487,False,19.17
5,261920.00000000,261920,257,492,False,23.81
6,260810.00000000,260810,256,481,False,28.48
7,259710.00000000,259710,255,471,False,33.15
8,259710.00000000,259710,255,471,False,37.77
9,259710.00000000,259710,255,471,False,42.42
10,259710.00000000,259710,255,471,False,47.07
11,259710.00000000,259710,255,471,False,51.72
12,259710.00000000,259710,255,471,False,56.35
13,259710.00000000,259710,255,471,False,60.98
14,259710.00000000,259710,255,471,False,65.69
15,259710.00000000,259710,255,471,False,70.37
16,259710.00000000,259710,255,471,False,75.03
17,259710.00000000,259710,255,471,False,79.65
18,259710.00000000,259710,255,471,False,84.31
19,259710.00000000,259710,255,471,False,88.93
20,259710.00000000,259710,255,471,False,93.64
21,259710.00000000,259710,255,471,False,98.24
22,259710.00000000,259710,255,471,False,102.9
23,259710.00000000,259710,255,471,False,107.53
24,259710.00000000,259710,255,471,False,112.2
25,256760.00000000,256760,252,476,False,116.82
26,256760.00000000,256760,252,476,False,121.56
27,256760.00000000,256760,252,476,False,126.18
28,256760.00000000,256760,252,476,False,131.02
29,256760.00000000,256760,252,476,False,135.76
30,256760.00000000,256760,252,476,False,140.55
31,256760.00000000,256760,252,476,False,145.25
32,256760.00000000,256760,252,476,False,149.92
33,256760.00000000,256760,252,476,False,154.67
34,256760.00000000,256760,252,476,False,159.34
35,256760.00000000,256760,252,476,False,163.97
36,256760.00000000,256760,252,476,False,168.58
37,256760.00000000,256760,252,476,False,173.23
38,249600.00000000,249600,245,460,False,177.84
39,249600.00000000,249600,245,460,False,182.56
40,249600.00000000,249600,245,460,False,187.16
41,249600.00000000,249600,245,460,False,191.83
42,249600.00000000,249600,245,460,False,196.45
43,249600.00000000,249600,245,460,False,201.12
44,249600.00000000,249600,245,460,False,205.73
45,249600.00000000,249600,245,460,False,210.39
46,249600.00000000,249600,245,460,False,215.02
47,249600.00000000,249600,245,460,False,219.68
48,249600.00000000,249600,245,460,False,224.32
49,249600.00000000,249600,245,460,False,228.99
50,249600.00000000,249600,245,460,False,233.6
51,249600.00000000,249600,245,460,False,238.27
52,249600.00000000,249600,245,460,False,242.97
53,249600.00000000,249600,245,460,False,247.67
54,249600.00000000,249600,245,460,False,252.3
55,249600.00000000,249600,245,460,False,257.16
56,249600.00000000,249600,245,460,False,261.8
57,249600.00000000,249600,245,460,False,266.38
58,249600.00000000,249600,245,460,False,271.07
59,249600.00000000,249600,245,460,False,275.71
60,249600.00000000,249600,245,460,False,280.35
61,249600.00000000,249600,245,460,False,284.94
62,249600.00000000,249600,245,460,False,289.62
63,249600.00000000,249600,245,460,False,294.24
64,249600.00000000,249600,245,460,False,298.91
65,249600.00000000,249600,245,460,False,303.57
66,249600.00000000,249600,245,460,False,308.24
67,249600.00000000,249600,245,460,False,312.93
68,249600.00000000,249600,245,460,False,317.61
69,249600.00000000,249600,245,460,False,322.26
70,249600.00000000,249600,245,460,False,326.87
71,249600.00000000,249600,245,460,False,331.78
72,249600.00000000,249600,245,460,False,336.51
73,249600.00000000,249600,245,460,False,341.15
74,249600.00000000,249600,245,460,False,345.71
75,249600.00000000,249600,245,460,False,350.37
76,249600.00000000,249600,245,460,False,354.98
77,249600.00000000,249600,245,460,False,359.61
78,249600.00000000,249600,245,460,False,364.3
79,249600.00000000,249600,245,460,False,368.94
80,249600.00000000,249600,245,460,False,373.62
81,249600.00000000,249600,245,460,False,378.28
82,249600.00000000,249600,245,460,False,382.96
83,249600.00000000,249600,245,460,False,387.62
84,249600.00000000,249600,245,460,False,392.31
85,249600.00000000,249600,245,460,False,396.94
86,249600.00000000,249600,245,460,False,401.63
87,249600.00000000,249600,245,460,False,406.33
88,249600.00000000,249600,245,460,False,411.01
89,249600.00000000,249600,245,460,False,415.7
90,249600.00000000,249600,245,460,False,420.34
91,249600.00000000,249600,245,460,False,425.08
92,249600.00000000,249600,245,460,False,429.72
93,249600.00000000,249600,245,460,False,434.77
94,249570.00000000,249570,245,457,False,439.5
95,249570.00000000,249570,245,457,False,444.26
96,249570.00000000,249570,245,457,False,448.89
97,249570.00000000,249570,245,457,False,453.55
98,249570.00000000,249570,245,457,False,458.28
99,249570.00000000,249570,245,457,False,462.88
100,249570.00000000,249570,245,457,False,467.56
101,249570.00000000,249570,245,457,False,472.16
102,249570.00000000,249570,245,457,False,476.83
103,249570.00000000,249570,245,457,False,481.52
104,249570.00000000,249570,245,457,False,486.16
105,249570.00000000,249570,245,457,False,490.87
106,249570.00000000,249570,245,457,False,495.56
107,249570.00000000,249570,245,457,False,500.23
108,249570.00000000,249570,245,457,False,504.88
109,249570.00000000,249570,245,457,False,509.59
110,249570.00000000,249570,245,457,False,514.25
111,249570.00000000,249570,245,457,False,518.9
112,249570.00000000,249570,245,457,False,523.61
113,249570.00000000,249570,245,457,False,528.23
114,249570.00000000,249570,245,457,False,532.96
115,249570.00000000,249570,245,457,False,537.62
116,249570.00000000,249570,245,457,False,542.37
117,249570.00000000,249570,245,457,False,547.03
118,249570.00000000,249570,245,457,False,551.74
119,249570.00000000,249570,245,457,False,556.42
120,249570.00000000,249570,245,457,False,561.14
121,249570.00000000,249570,245,457,False,565.79
122,249570.00000000,249570,245,457,False,570.49
123,249570.00000000,249570,245,457,False,575.13
124,249570.00000000,249570,245,457,False,579.77
125,249570.00000000,249570,245,457,False,584.46
126,249570.00000000,249570,245,457,False,589.1
127,249570.00000000,249570,245,457,False,593.8
128,249570.00000000,249570,245,457,False,598.44
129,249570.00000000,249570,245,457,False,603.19
130,249570.00000000,249570,245,457,False,607.85
131,249570.00000000,249570,245,457,False,612.49
132,249570.00000000,249570,245,457,False,617.21
133,249570.00000000,249570,245,457,False,621.92
134,249570.00000000,249570,245,457,False,626.67
135,249570.00000000,249570,245,457,False,631.31
136,249570.00000000,249570,245,457,False,636.0
137,249570.00000000,249570,245,457,False,640.64
138,249570.00000000,249570,245,457,False,645.27
139,249570.00000000,249570,245,457,False,649.88
140,249570.00000000,249570,245,457,False,654.55
141,249570.00000000,249570,245,457,False,659.17
142,249570.00000000,249570,245,457,False,663.83
143,249570.00000000,249570,245,457,False,668.56
144,249570.00000000,249570,245,457,False,673.26
145,249570.00000000,249570,245,457,False,677.94
146,249570.00000000,249570,245,457,False,682.6
147,249570.00000000,249570,245,457,False,687.24
148,249570.00000000,249570,245,457,False,691.95
149,249570.00000000,249570,245,457,False,696.57
150,249570.00000000,249570,245,457,False,701.26
151,249570.00000000,249570,245,457,False,705.92
152,247850.00000000,247850,243,485,False,710.64
153,247850.00000000,247850,243,485,False,715.34
154,247850.00000000,247850,243,485,False,720.04
155,247850.00000000,247850,243,485,False,724.69
156,247850.00000000,247850,243,485,False,729.52
157,247850.00000000,247850,243,485,False,734.18
158,247850.00000000,247850,243,485,False,738.99
159,247850.00000000,247850,243,485,False,743.74
160,247850.00000000,247850,243,485,False,748.41
161,247850.00000000,247850,243,485,False,753.1
162,247850.00000000,247850,243,485,False,757.88
163,247850.00000000,247850,243,485,False,762.48
164,247850.00000000,247850,243,485,False,767.22
165,247850.00000000,247850,243,485,False,771.86
166,247850.00000000,247850,243,485,False,776.57
167,247850.00000000,247850,243,485,False,781.27
168,247590.00000000,247590,243,459,False,785.94
169,247590.00000000,247590,243,459,False,790.66
170,247590.00000000,247590,243,459,False,795.39
