iterasi,fitness,penalty,heavy_total,soft_total,feasible,execution_time_s
1,266920.00000000,266920,262,492,False,2.99
2,265720.00000000,265720,261,472,False,5.83
3,261850.00000000,261850,257,485,False,8.65
4,261850.00000000,261850,257,485,False,11.51
5,260920.00000000,260920,256,492,False,14.34
6,260180.00000000,260180,255,518,False,17.23
7,260180.00000000,260180,255,518,False,20.05
8,260180.00000000,260180,255,518,False,22.96
9,258980.00000000,258980,254,498,False,25.76
10,258980.00000000,258980,254,498,False,28.61
11,258980.00000000,258980,254,498,False,31.66
12,258980.00000000,258980,254,498,False,35.2
13,258980.00000000,258980,254,498,False,38.12
14,258980.00000000,258980,254,498,False,40.96
15,258980.00000000,258980,254,498,False,43.77
16,258980.00000000,258980,254,498,False,46.61
17,258980.00000000,258980,254,498,False,49.41
18,258980.00000000,258980,254,498,False,52.2
19,258980.00000000,258980,254,498,False,55.0
20,258980.00000000,258980,254,498,False,57.87
21,258980.00000000,258980,254,498,False,60.69
22,258980.00000000,258980,254,498,False,63.49
23,256990.00000000,256990,252,499,False,66.31
24,256990.00000000,256990,252,499,False,69.16
25,256990.00000000,256990,252,499,False,71.97
26,256990.00000000,256990,252,499,False,74.77
27,256990.00000000,256990,252,499,False,77.63
28,256990.00000000,256990,252,499,False,80.44
29,256990.00000000,256990,252,499,False,83.3
30,256990.00000000,256990,252,499,False,86.13
31,256990.00000000,256990,252,499,False,89.15
32,256990.00000000,256990,252,499,False,91.98
33,254020.00000000,254020,249,502,False,94.9
34,254020.00000000,254020,249,502,False,97.76
35,254020.00000000,254020,249,502,False,100.6
36,254020.00000000,254020,249,502,False,103.44
37,254020.00000000,254020,249,502,False,106.27
38,254020.00000000,254020,249,502,False,109.07
39,254020.00000000,254020,249,502,False,111.85
40,254020.00000000,254020,249,502,False,114.67
41,254020.00000000,254020,249,502,False,117.45
42,254020.00000000,254020,249,502,False,120.24
43,254020.00000000,254020,249,502,False,123.16
44,254020.00000000,254020,249,502,False,126.0
45,254020.00000000,254020,249,502,False,128.79
46,254020.00000000,254020,249,502,False,131.65
47,254020.00000000,254020,249,502,False,134.45
48,254020.00000000,254020,249,502,False,137.25
49,254020.00000000,254020,249,502,False,140.09
50,254020.00000000,254020,249,502,False,143.02
51,254020.00000000,254020,249,502,False,145.81
52,254020.00000000,254020,249,502,False,148.67
53,254020.00000000,254020,249,502,False,151.45
54,254020.00000000,254020,249,502,False,154.25
55,254020.00000000,254020,249,502,False,157.1
56,254020.00000000,254020,249,502,False,159.88
57,254020.00000000,254020,249,502,False,162.7
58,254020.00000000,254020,249,502,False,165.51
59,254020.00000000,254020,249,502,False,168.29
60,254020.00000000,254020,249,502,False,171.07
61,254020.00000000,254020,249,502,False,173.91
62,254020.00000000,254020,249,502,False,176.68
63,254020.00000000,254020,249,502,False,179.48
64,254020.00000000,254020,249,502,False,182.38
65,254020.00000000,254020,249,502,False,185.62
66,254020.00000000,254020,249,502,False,188.46
67,254020.00000000,254020,249,502,False,191.29
68,254020.00000000,254020,249,502,False,194.08
69,254020.00000000,254020,249,502,False,196.93
70,254020.00000000,254020,249,502,False,199.79
71,254020.00000000,254020,249,502,False,202.68
72,254020.00000000,254020,249,502,False,205.47
73,254020.00000000,254020,249,502,False,208.33
74,254020.00000000,254020,249,502,False,211.13
75,254020.00000000,254020,249,502,False,213.94
76,254020.00000000,254020,249,502,False,216.78
77,254020.00000000,254020,249,502,False,219.58
78,254020.00000000,254020,249,502,False,222.45
79,254020.00000000,254020,249,502,False,225.29
80,254020.00000000,254020,249,502,False,228.09
81,254020.00000000,254020,249,502,False,230.94
82,254020.00000000,254020,249,502,False,233.81
83,254020.00000000,254020,249,502,False,236.59
84,254020.00000000,254020,249,502,False,239.39
85,254020.00000000,254020,249,502,False,242.27
86,254020.00000000,254020,249,502,False,245.08
87,254020.00000000,254020,249,502,False,247.88
88,254020.00000000,254020,249,502,False,250.72
89,254020.00000000,254020,249,502,False,254.31
90,254020.00000000,254020,249,502,False,257.16
91,254020.00000000,254020,249,502,False,260.24
92,254020.00000000,254020,249,502,False,263.07
93,254020.00000000,254020,249,502,False,265.88
94,254020.00000000,254020,249,502,False,268.7
95,254020.00000000,254020,249,502,False,271.53
96,254020.00000000,254020,249,502,False,274.34
97,254020.00000000,254020,249,502,False,277.18
98,254020.00000000,254020,249,502,False,279.98
99,254020.00000000,254020,249,502,False,282.75
100,254020.00000000,254020,249,502,False,285.58
101,254020.00000000,254020,249,502,False,288.38
102,254020.00000000,254020,249,502,False,291.25
103,254020.00000000,254020,249,502,False,294.1
104,254020.00000000,254020,249,502,False,296.89
105,254020.00000000,254020,249,502,False,299.69
106,254020.00000000,254020,249,502,False,302.51
107,254020.00000000,254020,249,502,False,305.3
108,254020.00000000,254020,249,502,False,308.1
109,254020.00000000,254020,249,502,False,310.95
110,254020.00000000,254020,249,502,False,313.77
111,254020.00000000,254020,249,502,False,316.58
112,254020.00000000,254020,249,502,False,319.42
113,254020.00000000,254020,249,502,False,322.34
114,254020.00000000,254020,249,502,False,325.15
115,254020.00000000,254020,249,502,False,328.13
116,254020.00000000,254020,249,502,False,330.93
117,254020.00000000,254020,249,502,False,333.75
118,254020.00000000,254020,249,502,False,336.62
119,254020.00000000,254020,249,502,False,339.43
120,254020.00000000,254020,249,502,False,342.27
121,254020.00000000,254020,249,502,False,345.12
122,254020.00000000,254020,249,502,False,347.92
123,251820.00000000,251820,247,482,False,350.74
124,251820.00000000,251820,247,482,False,353.59
125,251820.00000000,251820,247,482,False,356.37
126,251640.00000000,251640,247,464,False,359.18
127,251640.00000000,251640,247,464,False,362.02
128,251640.00000000,251640,247,464,False,364.91
129,251640.00000000,251640,247,464,False,367.73
130,251640.00000000,251640,247,464,False,370.59
131,251640.00000000,251640,247,464,False,373.45
132,251640.00000000,251640,247,464,False,376.25
133,251640.00000000,251640,247,464,False,379.06
134,251640.00000000,251640,247,464,False,382.02
135,251640.00000000,251640,247,464,False,384.85
136,251640.00000000,251640,247,464,False,387.63
137,251640.00000000,251640,247,464,False,390.45
138,251640.00000000,251640,247,464,False,393.59
139,251640.00000000,251640,247,464,False,396.48
140,251640.00000000,251640,247,464,False,399.33
141,251640.00000000,251640,247,464,False,402.19
142,251640.00000000,251640,247,464,False,404.98
143,251640.00000000,251640,247,464,False,407.77
144,251640.00000000,251640,247,464,False,410.57
145,251640.00000000,251640,247,464,False,413.4
146,251640.00000000,251640,247,464,False,416.21
147,251640.00000000,251640,247,464,False,419.03
148,251640.00000000,251640,247,464,False,421.89
149,251640.00000000,251640,247,464,False,424.75
150,251640.00000000,251640,247,464,False,427.59
151,251640.00000000,251640,247,464,False,430.4
152,251640.00000000,251640,247,464,False,433.24
153,251640.00000000,251640,247,464,False,436.03
154,251640.00000000,251640,247,464,False,438.82
155,251640.00000000,251640,247,464,False,441.73
156,251640.00000000,251640,247,464,False,444.59
157,251640.00000000,251640,247,464,False,447.42
158,251640.00000000,251640,247,464,False,450.23
159,251640.00000000,251640,247,464,False,453.08
160,251640.00000000,251640,247,464,False,455.89
161,251640.00000000,251640,247,464,False,458.68
162,251640.00000000,251640,247,464,False,461.53
163,251640.00000000,251640,247,464,False,464.41
164,251640.00000000,251640,247,464,False,467.21
165,251640.00000000,251640,247,464,False,470.01
166,251640.00000000,251640,247,464,False,472.87
167,251640.00000000,251640,247,464,False,475.67
168,251640.00000000,251640,247,464,False,478.47
169,251640.00000000,251640,247,464,False,481.34
170,251640.00000000,251640,247,464,False,484.2
171,251640.00000000,251640,247,464,False,487.0
172,251640.00000000,251640,247,464,False,489.82
173,251640.00000000,251640,247,464,False,492.67
174,251640.00000000,251640,247,464,False,495.47
175,251640.00000000,251640,247,464,False,498.28
176,251640.00000000,251640,247,464,False,501.19
177,251640.00000000,251640,247,464,False,504.07
