iterasi,fitness,penalty,heavy_total,soft_total,feasible,execution_time_s
1,0.00000378,264880,260,488,False,2.78
2,0.00000380,262970,258,497,False,5.38
3,0.00000380,262970,258,497,False,8.05
4,0.00000382,261870,257,487,False,10.73
5,0.00000390,256640,252,464,False,13.37
6,0.00000390,256640,252,464,False,15.98
7,0.00000390,256640,252,464,False,18.58
8,0.00000390,256640,252,464,False,21.3
9,0.00000390,256640,252,464,False,23.94
10,0.00000390,256640,252,464,False,26.52
11,0.00000390,256640,252,464,False,29.17
12,0.00000391,255950,251,495,False,31.76
13,0.00000391,255950,251,495,False,34.36
14,0.00000391,255950,251,495,False,37.05
15,0.00000391,255950,251,495,False,39.63
16,0.00000391,255950,251,495,False,42.2
17,0.00000391,255950,251,495,False,44.85
18,0.00000391,255950,251,495,False,47.46
19,0.00000391,255950,251,495,False,50.04
20,0.00000391,255950,251,495,False,52.68
21,0.00000391,255950,251,495,False,55.28
22,0.00000392,254940,250,494,False,57.86
23,0.00000392,254940,250,494,False,60.5
24,0.00000392,254940,250,494,False,63.06
25,0.00000392,254940,250,494,False,65.68
26,0.00000392,254940,250,494,False,68.24
27,0.00000396,252770,248,477,False,70.86
28,0.00000396,252770,248,477,False,73.47
29,0.00000396,252770,248,477,False,76.04
30,0.00000396,252770,248,477,False,78.63
31,0.00000396,252770,248,477,False,81.26
32,0.00000396,252770,248,477,False,83.86
33,0.00000396,252770,248,477,False,86.43
34,0.00000396,252770,248,477,False,89.07
35,0.00000396,252770,248,477,False,91.64
36,0.00000396,252770,248,477,False,94.21
37,0.00000396,252770,248,477,False,96.85
38,0.00000396,252770,248,477,False,99.44
39,0.00000396,252770,248,477,False,102.07
40,0.00000396,252770,248,477,False,104.68
41,0.00000396,252770,248,477,False,107.33
42,0.00000396,252770,248,477,False,109.92
43,0.00000396,252770,248,477,False,112.52
44,0.00000396,252770,248,477,False,115.12
45,0.00000396,252770,248,477,False,117.79
46,0.00000396,252770,248,477,False,120.39
47,0.00000396,252770,248,477,False,122.96
48,0.00000396,252770,248,477,False,125.61
49,0.00000396,252770,248,477,False,128.2
50,0.00000396,252770,248,477,False,130.79
51,0.00000396,252770,248,477,False,133.44
52,0.00000396,252770,248,477,False,136.0
53,0.00000396,252770,248,477,False,138.56
54,0.00000396,252770,248,477,False,141.2
55,0.00000396,252770,248,477,False,143.79
56,0.00000396,252770,248,477,False,146.36
57,0.00000396,252770,248,477,False,148.98
58,0.00000396,252770,248,477,False,151.56
59,0.00000396,252770,248,477,False,154.12
60,0.00000396,252770,248,477,False,156.78
61,0.00000396,252770,248,477,False,159.35
62,0.00000396,252770,248,477,False,161.93
63,0.00000396,252770,248,477,False,164.55
64,0.00000396,252770,248,477,False,167.16
65,0.00000396,252770,248,477,False,169.78
66,0.00000396,252770,248,477,False,172.41
67,0.00000396,252770,248,477,False,174.99
68,0.00000396,252770,248,477,False,177.58
69,0.00000396,252770,248,477,False,180.24
70,0.00000396,252770,248,477,False,182.87
71,0.00000396,252770,248,477,False,185.47
72,0.00000402,248970,244,497,False,188.08
73,0.00000402,248970,244,497,False,190.67
74,0.00000402,248970,244,497,False,193.25
75,0.00000402,248970,244,497,False,195.88
76,0.00000402,248970,244,497,False,198.44
77,0.00000402,248970,244,497,False,201.03
78,0.00000402,248970,244,497,False,203.67
79,0.00000402,248970,244,497,False,206.24
80,0.00000402,248970,244,497,False,208.83
81,0.00000402,248970,244,497,False,211.4
82,0.00000402,248970,244,497,False,214.01
83,0.00000402,248970,244,497,False,216.57
84,0.00000402,248970,244,497,False,219.2
85,0.00000402,248970,244,497,False,221.8
86,0.00000402,248970,244,497,False,224.38
87,0.00000402,248970,244,497,False,226.99
88,0.00000402,248970,244,497,False,229.61
89,0.00000402,248970,244,497,False,232.23
90,0.00000402,248970,244,497,False,234.93
91,0.00000402,248970,244,497,False,237.51
92,0.00000402,248970,244,497,False,240.11
93,0.00000402,248970,244,497,False,242.69
94,0.00000402,248970,244,497,False,245.31
95,0.00000402,248970,244,497,False,247.93
96,0.00000402,248970,244,497,False,250.57
97,0.00000402,248970,244,497,False,253.18
98,0.00000402,248970,244,497,False,255.77
99,0.00000402,248970,244,497,False,258.42
100,0.00000402,248970,244,497,False,261.0
