iterasi,fitness,penalty,heavy_total,soft_total,feasible,execution_time_s
1,0.00000379,263990,259,499,False,4.45
2,0.00000379,263990,259,499,False,8.88
3,0.00000386,258850,254,485,False,13.26
4,0.00000386,258850,254,485,False,17.69
5,0.00000386,258850,254,485,False,22.05
6,0.00000386,258850,254,485,False,26.48
7,0.00000386,258850,254,485,False,31.27
8,0.00000386,258850,254,485,False,35.63
9,0.00000386,258850,254,485,False,40.05
10,0.00000386,258850,254,485,False,44.49
11,0.00000386,258850,254,485,False,48.9
12,0.00000386,258850,254,485,False,53.29
13,0.00000386,258850,254,485,False,57.71
14,0.00000386,258850,254,485,False,62.1
15,0.00000386,258850,254,485,False,66.5
16,0.00000386,258850,254,485,False,70.84
17,0.00000386,258850,254,485,False,75.25
18,0.00000386,258850,254,485,False,79.62
19,0.00000388,257790,253,479,False,84.05
20,0.00000388,257790,253,479,False,88.59
21,0.00000388,257790,253,479,False,93.25
22,0.00000393,254630,250,463,False,97.7
23,0.00000393,254630,250,463,False,102.07
24,0.00000393,254630,250,463,False,106.46
25,0.00000393,254630,250,463,False,111.01
26,0.00000393,254630,250,463,False,115.5
27,0.00000393,254630,250,463,False,119.95
28,0.00000393,254630,250,463,False,124.54
29,0.00000393,254630,250,463,False,128.99
30,0.00000393,254630,250,463,False,133.43
31,0.00000393,254630,250,463,False,137.86
32,0.00000393,254630,250,463,False,142.45
33,0.00000393,254630,250,463,False,147.01
34,0.00000393,254630,250,463,False,151.43
35,0.00000393,254630,250,463,False,155.83
36,0.00000400,250050,245,505,False,160.29
37,0.00000400,250050,245,505,False,164.71
38,0.00000400,250050,245,505,False,169.07
39,0.00000400,250050,245,505,False,173.51
40,0.00000400,250050,245,505,False,177.97
41,0.00000400,250050,245,505,False,182.43
42,0.00000400,250050,245,505,False,186.79
43,0.00000400,250050,245,505,False,191.23
44,0.00000400,250050,245,505,False,196.32
45,0.00000400,250050,245,505,False,200.84
46,0.00000400,250050,245,505,False,205.31
47,0.00000400,250050,245,505,False,209.77
48,0.00000400,250050,245,505,False,214.21
49,0.00000400,250050,245,505,False,218.58
50,0.00000400,250050,245,505,False,223.01
51,0.00000400,250050,245,505,False,227.39
52,0.00000400,250050,245,505,False,231.84
53,0.00000400,250050,245,505,False,236.27
54,0.00000400,250050,245,505,False,240.61
55,0.00000400,250050,245,505,False,245.1
56,0.00000400,250050,245,505,False,249.48
57,0.00000400,250050,245,505,False,253.89
58,0.00000400,250050,245,505,False,258.25
59,0.00000400,250050,245,505,False,262.73
60,0.00000400,250050,245,505,False,267.34
61,0.00000400,250050,245,505,False,272.14
62,0.00000400,250050,245,505,False,276.51
63,0.00000400,250050,245,505,False,280.93
64,0.00000400,249890,245,489,False,285.34
65,0.00000400,249890,245,489,False,289.78
66,0.00000400,249890,245,489,False,294.17
67,0.00000400,249890,245,489,False,298.61
68,0.00000400,249890,245,489,False,302.97
69,0.00000400,249890,245,489,False,307.4
70,0.00000400,249890,245,489,False,311.75
71,0.00000400,249890,245,489,False,316.21
72,0.00000400,249890,245,489,False,320.6
73,0.00000400,249890,245,489,False,325.03
74,0.00000400,249890,245,489,False,329.42
75,0.00000400,249890,245,489,False,333.86
76,0.00000400,249890,245,489,False,338.23
77,0.00000400,249890,245,489,False,342.74
78,0.00000400,249890,245,489,False,347.11
79,0.00000400,249890,245,489,False,351.6
80,0.00000400,249890,245,489,False,356.04
81,0.00000400,249890,245,489,False,360.42
82,0.00000400,249890,245,489,False,364.85
83,0.00000400,249890,245,489,False,369.21
84,0.00000400,249890,245,489,False,373.63
85,0.00000400,249890,245,489,False,378.03
86,0.00000400,249890,245,489,False,382.44
87,0.00000400,249890,245,489,False,386.82
88,0.00000400,249890,245,489,False,391.61
89,0.00000400,249890,245,489,False,395.99
90,0.00000400,249890,245,489,False,400.43
91,0.00000400,249890,245,489,False,404.86
92,0.00000400,249890,245,489,False,409.23
93,0.00000400,249890,245,489,False,413.61
94,0.00000400,249890,245,489,False,418.08
95,0.00000400,249890,245,489,False,422.66
96,0.00000400,249890,245,489,False,427.11
97,0.00000400,249890,245,489,False,431.83
98,0.00000400,249890,245,489,False,436.7
99,0.00000400,249890,245,489,False,441.17
100,0.00000400,249890,245,489,False,445.63
