iterasi,fitness,penalty,heavy_total,soft_total,feasible,execution_time_s
1,0.00000402,248810,244,481,False,3.65
2,0.00000402,248810,244,481,False,7.79
3,0.00000404,247600,243,460,False,12.17
4,0.00000429,233370,229,437,False,15.91
5,0.00000460,217610,213,461,False,20.12
6,0.00000460,217610,213,461,False,24.53
7,0.00000497,201340,197,434,False,28.26
8,0.00000511,195560,191,456,False,31.75
9,0.00000511,195560,191,456,False,35.1
10,0.00000511,195560,191,456,False,38.24
11,0.00000522,191720,187,472,False,41.19
12,0.00000522,191720,187,472,False,44.27
13,0.00000522,191720,187,472,False,47.43
14,0.00000522,191720,187,472,False,50.42
15,0.00000522,191720,187,472,False,53.37
16,0.00000522,191720,187,472,False,56.49
17,0.00000522,191720,187,472,False,59.44
18,0.00000530,188760,184,476,False,62.55
19,0.00000530,188760,184,476,False,65.55
20,0.00000530,188760,184,476,False,68.52
21,0.00000530,188760,184,476,False,71.58
22,0.00000530,188760,184,476,False,74.92
23,0.00000530,188760,184,476,False,78.17
24,0.00000530,188760,184,476,False,81.77
25,0.00000530,188620,184,462,False,85.11
26,0.00000530,188620,184,462,False,88.72
27,0.00000530,188620,184,462,False,92.24
28,0.00000545,183600,179,460,False,95.49
29,0.00000545,183600,179,460,False,98.62
30,0.00000545,183600,179,460,False,102.15
31,0.00000545,183600,179,460,False,105.24
32,0.00000545,183600,179,460,False,108.35
33,0.00000545,183600,179,460,False,111.51
