iterasi,fitness,penalty,heavy_total,soft_total,feasible,execution_time_s
1,0.00000376,265650,261,465,False,3.97
2,0.00000388,257960,253,496,False,7.56
3,0.00000417,239750,235,475,False,10.99
4,0.00000438,228560,224,456,False,14.87
5,0.00000489,204550,200,455,False,18.81
6,0.00000491,203840,199,484,False,21.99
7,0.00000491,203840,199,484,False,25.15
8,0.00000512,195430,191,443,False,28.38
9,0.00000514,194630,190,463,False,31.57
10,0.00000514,194630,190,463,False,34.99
11,0.00000514,194630,190,463,False,38.15
12,0.00000514,194630,190,463,False,41.06
13,0.00000514,194630,190,463,False,44.2
14,0.00000514,194630,190,463,False,47.28
15,0.00000519,192670,188,467,False,50.29
16,0.00000519,192670,188,467,False,53.35
17,0.00000519,192670,188,467,False,56.34
18,0.00000519,192670,188,467,False,59.36
19,0.00000536,186650,182,465,False,62.45
20,0.00000536,186650,182,465,False,66.01
21,0.00000536,186650,182,465,False,68.97
22,0.00000536,186650,182,465,False,71.97
23,0.00000536,186650,182,465,False,75.17
24,0.00000536,186650,182,465,False,79.01
25,0.00000536,186650,182,465,False,82.45
26,0.00000536,186650,182,465,False,85.84
27,0.00000536,186650,182,465,False,89.61
28,0.00000536,186650,182,465,False,93.06
29,0.00000536,186650,182,465,False,96.65
30,0.00000536,186650,182,465,False,100.0
31,0.00000536,186650,182,465,False,103.08
32,0.00000536,186650,182,465,False,106.12
33,0.00000536,186650,182,465,False,109.11
34,0.00000536,186650,182,465,False,112.71
35,0.00000536,186650,182,465,False,115.38
36,0.00000536,186650,182,465,False,118.03
37,0.00000536,186650,182,465,False,121.01
38,0.00000536,186650,182,465,False,124.06
39,0.00000541,184770,180,477,False,126.95
40,0.00000541,184770,180,477,False,129.58
41,0.00000541,184770,180,477,False,132.23
42,0.00000541,184770,180,477,False,134.84
43,0.00000541,184770,180,477,False,137.49
44,0.00000541,184770,180,477,False,140.07
45,0.00000541,184770,180,477,False,142.86
46,0.00000541,184770,180,477,False,145.62
47,0.00000541,184770,180,477,False,148.82
48,0.00000541,184770,180,477,False,151.79
49,0.00000541,184770,180,477,False,154.72
50,0.00000541,184770,180,477,False,157.41
51,0.00000541,184700,180,470,False,160.49
52,0.00000541,184700,180,470,False,163.03
53,0.00000541,184700,180,470,False,165.62
54,0.00000541,184700,180,470,False,168.14
55,0.00000541,184700,180,470,False,170.71
56,0.00000541,184700,180,470,False,173.28
57,0.00000541,184700,180,470,False,176.21
58,0.00000541,184700,180,470,False,178.78
59,0.00000541,184700,180,470,False,181.31
60,0.00000541,184700,180,470,False,183.85
61,0.00000541,184700,180,470,False,186.42
62,0.00000541,184700,180,470,False,188.96
63,0.00000541,184700,180,470,False,191.53
64,0.00000541,184700,180,470,False,194.04
65,0.00000541,184700,180,470,False,196.62
66,0.00000545,183580,179,458,False,199.14
67,0.00000545,183580,179,458,False,201.66
68,0.00000545,183580,179,458,False,204.09
69,0.00000547,182720,178,472,False,206.62
70,0.00000547,182720,178,472,False,209.16
71,0.00000547,182720,178,472,False,211.66
72,0.00000547,182720,178,472,False,214.16
73,0.00000547,182720,178,472,False,216.75
74,0.00000547,182720,178,472,False,219.25
75,0.00000547,182720,178,472,False,222.02
76,0.00000547,182720,178,472,False,224.59
77,0.00000547,182720,178,472,False,227.42
78,0.00000547,182720,178,472,False,230.09
79,0.00000547,182720,178,472,False,232.94
80,0.00000547,182720,178,472,False,235.76
81,0.00000547,182720,178,472,False,238.8
82,0.00000547,182720,178,472,False,241.64
83,0.00000557,179440,175,444,False,244.43
84,0.00000557,179440,175,444,False,247.09
85,0.00000557,179440,175,444,False,249.76
86,0.00000557,179440,175,444,False,252.47
87,0.00000557,179440,175,444,False,255.37
88,0.00000557,179440,175,444,False,258.36
89,0.00000557,179440,175,444,False,261.22
90,0.00000557,179440,175,444,False,264.01
91,0.00000557,179440,175,444,False,266.66
92,0.00000557,179440,175,444,False,269.26
93,0.00000557,179440,175,444,False,271.83
94,0.00000557,179440,175,444,False,274.39
95,0.00000567,176470,172,447,False,277.0
96,0.00000567,176470,172,447,False,279.54
97,0.00000567,176470,172,447,False,282.14
98,0.00000567,176470,172,447,False,284.67
99,0.00000567,176470,172,447,False,287.11
100,0.00000567,176470,172,447,False,289.62
