iterasi,fitness,penalty,heavy_total,soft_total,feasible,execution_time_s
1,0.00000491,203640,199,464,False,2.53
2,0.00000530,188520,184,452,False,4.9
3,0.00000530,188520,184,452,False,7.14
4,0.00000569,175680,171,468,False,9.34
5,0.00000569,175680,171,468,False,11.5
6,0.00000569,175680,171,468,False,13.68
7,0.00000569,175680,171,468,False,15.87
8,0.00000569,175680,171,468,False,17.95
9,0.00000569,175680,171,468,False,20.03
10,0.00000570,175590,171,459,False,22.05
11,0.00000570,175590,171,459,False,24.08
12,0.00000570,175590,171,459,False,26.09
13,0.00000570,175590,171,459,False,28.06
14,0.00000570,175590,171,459,False,30.06
15,0.00000611,163620,159,462,False,32.06
16,0.00000611,163620,159,462,False,34.05
17,0.00000611,163620,159,462,False,36.13
18,0.00000611,163620,159,462,False,38.12
19,0.00000611,163620,159,462,False,40.06
20,0.00000611,163620,159,462,False,42.08
21,0.00000611,163620,159,462,False,44.16
22,0.00000611,163620,159,462,False,46.33
23,0.00000611,163620,159,462,False,48.34
24,0.00000611,163620,159,462,False,50.34
25,0.00000611,163620,159,462,False,52.39
26,0.00000611,163620,159,462,False,54.41
27,0.00000611,163620,159,462,False,56.44
28,0.00000611,163620,159,462,False,58.44
29,0.00000611,163620,159,462,False,60.5
30,0.00000611,163620,159,462,False,62.56
31,0.00000611,163620,159,462,False,64.59
32,0.00000611,163620,159,462,False,66.58
33,0.00000611,163620,159,462,False,68.6
34,0.00000611,163620,159,462,False,70.58
35,0.00000611,163620,159,462,False,72.61
36,0.00000611,163620,159,462,False,74.54
37,0.00000611,163620,159,462,False,76.55
38,0.00000611,163620,159,462,False,78.48
39,0.00000611,163620,159,462,False,80.46
40,0.00000611,163620,159,462,False,82.37
41,0.00000611,163620,159,462,False,84.33
42,0.00000611,163620,159,462,False,86.34
43,0.00000611,163620,159,462,False,88.46
44,0.00000611,163620,159,462,False,90.42
45,0.00000611,163620,159,462,False,92.41
46,0.00000611,163620,159,462,False,94.41
47,0.00000611,163620,159,462,False,96.33
48,0.00000611,163620,159,462,False,98.36
49,0.00000611,163620,159,462,False,100.3
50,0.00000611,163620,159,462,False,102.3
51,0.00000611,163620,159,462,False,104.32
52,0.00000612,163470,159,447,False,106.33
53,0.00000612,163470,159,447,False,108.33
54,0.00000612,163470,159,447,False,110.33
55,0.00000612,163470,159,447,False,112.31
56,0.00000612,163470,159,447,False,114.31
57,0.00000619,161620,157,462,False,116.3
58,0.00000619,161620,157,462,False,118.33
59,0.00000619,161620,157,462,False,120.38
60,0.00000619,161620,157,462,False,122.48
61,0.00000619,161620,157,462,False,124.51
62,0.00000619,161620,157,462,False,126.7
63,0.00000619,161450,157,445,False,128.8
64,0.00000619,161450,157,445,False,131.12
65,0.00000619,161450,157,445,False,133.46
66,0.00000619,161450,157,445,False,135.71
67,0.00000619,161450,157,445,False,138.06
68,0.00000619,161450,157,445,False,140.22
69,0.00000619,161450,157,445,False,142.31
70,0.00000619,161450,157,445,False,144.43
71,0.00000619,161450,157,445,False,146.94
72,0.00000619,161450,157,445,False,149.84
73,0.00000619,161450,157,445,False,152.85
74,0.00000619,161450,157,445,False,155.42
75,0.00000619,161450,157,445,False,157.89
76,0.00000619,161450,157,445,False,160.52
77,0.00000619,161450,157,445,False,163.08
78,0.00000619,161450,157,445,False,165.35
79,0.00000619,161450,157,445,False,167.69
80,0.00000619,161450,157,445,False,169.91
81,0.00000619,161450,157,445,False,172.37
82,0.00000619,161450,157,445,False,174.67
83,0.00000619,161450,157,445,False,176.98
84,0.00000619,161450,157,445,False,179.33
85,0.00000619,161450,157,445,False,181.56
86,0.00000619,161450,157,445,False,183.78
87,0.00000619,161450,157,445,False,185.94
88,0.00000619,161450,157,445,False,188.15
89,0.00000619,161450,157,445,False,190.3
90,0.00000619,161450,157,445,False,192.4
91,0.00000619,161450,157,445,False,194.57
92,0.00000619,161450,157,445,False,196.67
93,0.00000619,161450,157,445,False,198.88
94,0.00000619,161450,157,445,False,200.99
95,0.00000619,161450,157,445,False,203.15
96,0.00000619,161450,157,445,False,205.39
97,0.00000619,161450,157,445,False,207.87
98,0.00000619,161450,157,445,False,209.97
99,0.00000619,161450,157,445,False,212.41
100,0.00000619,161450,157,445,False,214.61
