iterasi,fitness,penalty,heavy_total,soft_total,feasible,execution_time_s
1,0.00000501,199730,195,473,False,2.46
2,0.00000530,188640,184,464,False,4.76
3,0.00000536,186600,182,460,False,6.97
4,0.00000551,181580,177,458,False,9.22
5,0.00000556,179870,175,487,False,11.45
6,0.00000563,177620,173,462,False,13.59
7,0.00000563,177620,173,462,False,15.73
8,0.00000572,174700,170,470,False,17.87
9,0.00000572,174700,170,470,False,19.96
10,0.00000572,174700,170,470,False,22.05
11,0.00000572,174700,170,470,False,24.12
12,0.00000572,174700,170,470,False,26.2
13,0.00000572,174700,170,470,False,28.25
14,0.00000572,174700,170,470,False,30.31
15,0.00000572,174700,170,470,False,32.33
16,0.00000572,174700,170,470,False,34.41
17,0.00000580,172460,168,446,False,36.5
18,0.00000580,172460,168,446,False,38.5
19,0.00000580,172460,168,446,False,40.57
20,0.00000580,172460,168,446,False,42.58
21,0.00000583,171630,167,463,False,44.68
22,0.00000626,159750,155,475,False,46.69
23,0.00000626,159750,155,475,False,48.72
24,0.00000626,159750,155,475,False,50.69
25,0.00000626,159750,155,475,False,52.72
26,0.00000626,159750,155,475,False,54.7
27,0.00000626,159750,155,475,False,56.74
28,0.00000626,159750,155,475,False,58.73
29,0.00000626,159750,155,475,False,60.67
30,0.00000626,159750,155,475,False,62.7
31,0.00000626,159750,155,475,False,64.67
32,0.00000626,159750,155,475,False,66.67
33,0.00000626,159750,155,475,False,68.61
34,0.00000626,159750,155,475,False,70.62
35,0.00000626,159750,155,475,False,72.59
36,0.00000626,159750,155,475,False,74.57
37,0.00000626,159750,155,475,False,76.51
38,0.00000626,159750,155,475,False,78.49
39,0.00000626,159750,155,475,False,80.48
40,0.00000626,159750,155,475,False,82.49
41,0.00000626,159750,155,475,False,84.44
42,0.00000626,159750,155,475,False,86.46
43,0.00000626,159750,155,475,False,88.41
44,0.00000626,159750,155,475,False,90.5
45,0.00000626,159750,155,475,False,92.52
46,0.00000626,159750,155,475,False,94.51
47,0.00000626,159750,155,475,False,96.52
48,0.00000626,159750,155,475,False,98.45
49,0.00000626,159750,155,475,False,100.46
50,0.00000626,159750,155,475,False,102.41
51,0.00000626,159750,155,475,False,104.38
52,0.00000626,159750,155,475,False,106.33
53,0.00000626,159750,155,475,False,108.33
54,0.00000626,159750,155,475,False,110.29
55,0.00000626,159750,155,475,False,112.29
56,0.00000626,159750,155,475,False,114.22
57,0.00000626,159750,155,475,False,116.22
58,0.00000626,159750,155,475,False,118.15
59,0.00000626,159750,155,475,False,120.14
60,0.00000626,159750,155,475,False,122.09
61,0.00000626,159750,155,475,False,124.1
62,0.00000626,159750,155,475,False,126.06
63,0.00000626,159750,155,475,False,128.01
64,0.00000626,159750,155,475,False,129.95
65,0.00000626,159750,155,475,False,131.95
66,0.00000626,159750,155,475,False,133.9
67,0.00000626,159750,155,475,False,135.9
68,0.00000626,159750,155,475,False,137.93
69,0.00000626,159750,155,475,False,139.93
70,0.00000626,159750,155,475,False,141.84
71,0.00000626,159750,155,475,False,143.81
72,0.00000626,159750,155,475,False,145.77
73,0.00000626,159750,155,475,False,147.77
74,0.00000626,159750,155,475,False,149.71
75,0.00000626,159750,155,475,False,151.68
76,0.00000626,159750,155,475,False,153.64
77,0.00000626,159750,155,475,False,155.59
78,0.00000626,159750,155,475,False,157.52
79,0.00000626,159750,155,475,False,159.51
80,0.00000626,159750,155,475,False,161.46
81,0.00000626,159750,155,475,False,163.43
82,0.00000626,159750,155,475,False,165.35
83,0.00000626,159750,155,475,False,167.32
84,0.00000626,159750,155,475,False,169.28
85,0.00000626,159750,155,475,False,171.26
86,0.00000626,159750,155,475,False,173.19
87,0.00000626,159750,155,475,False,175.2
88,0.00000626,159750,155,475,False,177.1
89,0.00000626,159750,155,475,False,179.09
90,0.00000626,159750,155,475,False,181.03
91,0.00000626,159750,155,475,False,183.0
92,0.00000626,159750,155,475,False,184.95
93,0.00000626,159750,155,475,False,186.92
94,0.00000626,159750,155,475,False,188.88
95,0.00000626,159750,155,475,False,190.87
96,0.00000626,159750,155,475,False,192.82
97,0.00000626,159750,155,475,False,194.82
98,0.00000626,159750,155,475,False,196.73
99,0.00000626,159750,155,475,False,198.71
100,0.00000626,159750,155,475,False,200.69
101,0.00000626,159750,155,475,False,202.7
102,0.00000626,159750,155,475,False,204.67
103,0.00000626,159750,155,475,False,206.59
104,0.00000626,159750,155,475,False,208.56
105,0.00000626,159750,155,475,False,210.52
106,0.00000626,159750,155,475,False,212.51
107,0.00000626,159750,155,475,False,214.44
108,0.00000626,159750,155,475,False,216.42
109,0.00000626,159750,155,475,False,218.33
110,0.00000626,159750,155,475,False,220.46
111,0.00000626,159750,155,475,False,222.45
112,0.00000626,159750,155,475,False,224.45
113,0.00000626,159750,155,475,False,226.42
114,0.00000626,159750,155,475,False,228.42
115,0.00000626,159750,155,475,False,230.4
116,0.00000626,159750,155,475,False,232.58
117,0.00000626,159750,155,475,False,234.58
118,0.00000626,159750,155,475,False,236.62
119,0.00000626,159750,155,475,False,238.56
120,0.00000626,159750,155,475,False,240.54
121,0.00000626,159750,155,475,False,242.5
122,0.00000626,159750,155,475,False,244.52
123,0.00000626,159750,155,475,False,246.46
124,0.00000626,159750,155,475,False,248.47
125,0.00000626,159750,155,475,False,250.41
126,0.00000626,159750,155,475,False,252.42
127,0.00000626,159750,155,475,False,254.36
128,0.00000626,159750,155,475,False,256.37
129,0.00000626,159750,155,475,False,258.33
130,0.00000626,159750,155,475,False,260.36
131,0.00000626,159750,155,475,False,262.29
132,0.00000626,159750,155,475,False,264.29
133,0.00000626,159750,155,475,False,266.25
134,0.00000626,159750,155,475,False,268.22
135,0.00000626,159750,155,475,False,270.15
136,0.00000626,159750,155,475,False,272.13
137,0.00000626,159750,155,475,False,274.07
138,0.00000626,159750,155,475,False,276.06
139,0.00000626,159750,155,475,False,278.0
140,0.00000626,159750,155,475,False,280.01
141,0.00000626,159750,155,475,False,281.97
142,0.00000626,159750,155,475,False,283.93
143,0.00000626,159750,155,475,False,285.88
144,0.00000626,159750,155,475,False,287.87
