iterasi,fitness,penalty,heavy_total,soft_total,feasible,execution_time_s
1,0.00000496,201750,197,475,False,4.47
2,0.00000501,199660,195,466,False,8.73
3,0.00000521,191760,187,476,False,12.88
4,0.00000521,191760,187,476,False,16.95
5,0.00000521,191760,187,476,False,20.89
6,0.00000536,186680,182,468,False,24.81
7,0.00000570,175550,171,455,False,28.67
8,0.00000570,175550,171,455,False,32.53
9,0.00000580,172560,168,456,False,36.37
10,0.00000580,172560,168,456,False,40.24
11,0.00000580,172560,168,456,False,44.11
12,0.00000583,171660,167,466,False,47.99
13,0.00000583,171660,167,466,False,51.78
14,0.00000583,171660,167,466,False,55.5
15,0.00000583,171660,167,466,False,59.29
16,0.00000583,171660,167,466,False,63.43
17,0.00000583,171660,167,466,False,67.77
18,0.00000583,171660,167,466,False,71.54
19,0.00000583,171660,167,466,False,75.18
20,0.00000583,171660,167,466,False,78.77
21,0.00000583,171660,167,466,False,82.47
22,0.00000590,169570,165,457,False,86.06
23,0.00000590,169570,165,457,False,89.48
24,0.00000590,169570,165,457,False,93.07
25,0.00000590,169570,165,457,False,96.54
26,0.00000593,168630,164,463,False,99.98
27,0.00000593,168630,164,463,False,103.78
28,0.00000593,168630,164,463,False,107.57
29,0.00000593,168630,164,463,False,111.01
30,0.00000593,168630,164,463,False,114.38
31,0.00000593,168630,164,463,False,117.65
32,0.00000593,168630,164,463,False,120.97
33,0.00000604,165500,161,450,False,124.28
34,0.00000611,163550,159,455,False,127.56
35,0.00000611,163550,159,455,False,131.15
36,0.00000611,163550,159,455,False,134.75
37,0.00000611,163550,159,455,False,138.87
38,0.00000611,163550,159,455,False,142.93
39,0.00000611,163550,159,455,False,146.91
40,0.00000611,163550,159,455,False,151.62
41,0.00000611,163550,159,455,False,156.28
42,0.00000611,163550,159,455,False,160.69
43,0.00000611,163550,159,455,False,165.2
44,0.00000611,163550,159,455,False,169.2
45,0.00000611,163550,159,455,False,173.0
46,0.00000611,163550,159,455,False,177.03
47,0.00000611,163550,159,455,False,180.66
48,0.00000611,163550,159,455,False,184.37
49,0.00000611,163550,159,455,False,188.01
50,0.00000611,163550,159,455,False,191.55
51,0.00000611,163550,159,455,False,195.13
52,0.00000611,163550,159,455,False,198.71
53,0.00000611,163550,159,455,False,202.26
54,0.00000611,163550,159,455,False,205.78
55,0.00000611,163550,159,455,False,209.41
56,0.00000611,163550,159,455,False,213.12
57,0.00000611,163550,159,455,False,216.76
58,0.00000611,163550,159,455,False,220.76
59,0.00000611,163550,159,455,False,224.97
60,0.00000611,163550,159,455,False,229.1
61,0.00000611,163550,159,455,False,233.3
62,0.00000611,163550,159,455,False,237.23
63,0.00000611,163550,159,455,False,241.78
64,0.00000611,163550,159,455,False,245.82
65,0.00000611,163550,159,455,False,249.26
66,0.00000611,163550,159,455,False,252.84
67,0.00000611,163550,159,455,False,256.65
68,0.00000611,163550,159,455,False,260.38
69,0.00000611,163550,159,455,False,264.11
70,0.00000611,163550,159,455,False,267.67
71,0.00000611,163550,159,455,False,271.22
72,0.00000611,163550,159,455,False,274.97
73,0.00000611,163550,159,455,False,278.65
74,0.00000611,163550,159,455,False,282.84
75,0.00000611,163550,159,455,False,287.0
76,0.00000611,163550,159,455,False,291.16
77,0.00000611,163550,159,455,False,295.17
78,0.00000611,163550,159,455,False,298.58
79,0.00000611,163550,159,455,False,302.67
80,0.00000611,163550,159,455,False,307.0
81,0.00000611,163550,159,455,False,311.2
82,0.00000611,163550,159,455,False,315.41
83,0.00000611,163550,159,455,False,319.46
84,0.00000611,163550,159,455,False,323.37
85,0.00000611,163550,159,455,False,327.9
86,0.00000611,163550,159,455,False,332.0
87,0.00000611,163550,159,455,False,335.67
88,0.00000611,163550,159,455,False,339.35
89,0.00000611,163550,159,455,False,343.3
90,0.00000611,163550,159,455,False,347.25
91,0.00000611,163550,159,455,False,351.3
92,0.00000611,163550,159,455,False,355.08
93,0.00000611,163550,159,455,False,358.62
94,0.00000618,161850,157,485,False,362.09
95,0.00000618,161850,157,485,False,365.46
96,0.00000618,161850,157,485,False,368.99
97,0.00000618,161850,157,485,False,372.75
98,0.00000618,161850,157,485,False,376.86
99,0.00000618,161850,157,485,False,381.2
100,0.00000618,161850,157,485,False,385.73
101,0.00000618,161850,157,485,False,390.18
102,0.00000618,161850,157,485,False,394.07
103,0.00000618,161850,157,485,False,397.82
104,0.00000618,161850,157,485,False,401.36
105,0.00000618,161850,157,485,False,405.01
106,0.00000618,161850,157,485,False,408.52
107,0.00000618,161850,157,485,False,412.55
108,0.00000618,161850,157,485,False,416.51
109,0.00000618,161850,157,485,False,420.27
110,0.00000618,161850,157,485,False,424.88
111,0.00000618,161850,157,485,False,428.91
112,0.00000618,161850,157,485,False,433.66
113,0.00000618,161850,157,485,False,438.99
114,0.00000618,161850,157,485,False,443.53
115,0.00000618,161850,157,485,False,447.78
116,0.00000618,161850,157,485,False,452.1
117,0.00000618,161850,157,485,False,456.43
118,0.00000618,161750,157,475,False,461.3
119,0.00000618,161750,157,475,False,465.66
120,0.00000618,161750,157,475,False,470.05
121,0.00000618,161750,157,475,False,474.47
122,0.00000618,161750,157,475,False,478.73
123,0.00000618,161750,157,475,False,482.73
124,0.00000618,161750,157,475,False,486.66
125,0.00000618,161750,157,475,False,490.22
126,0.00000618,161750,157,475,False,493.99
127,0.00000618,161750,157,475,False,498.22
