iterasi,fitness,penalty,heavy_total,soft_total,feasible,execution_time_s
1,0.00000372,268830,264,483,False,2.8
2,0.00000383,260880,256,488,False,5.52
3,0.00000383,260880,256,488,False,8.12
4,0.00000396,252810,248,481,False,10.65
5,0.00000396,252810,248,481,False,13.27
6,0.00000396,252810,248,481,False,15.95
7,0.00000396,252810,248,481,False,18.75
8,0.00000396,252810,248,481,False,21.59
9,0.00000396,252810,248,481,False,24.52
10,0.00000396,252810,248,481,False,27.21
11,0.00000396,252810,248,481,False,29.87
12,0.00000396,252810,248,481,False,32.48
13,0.00000396,252810,248,481,False,35.25
14,0.00000396,252810,248,481,False,37.88
15,0.00000396,252810,248,481,False,40.59
16,0.00000396,252810,248,481,False,43.21
17,0.00000396,252810,248,481,False,45.84
18,0.00000396,252810,248,481,False,48.46
19,0.00000396,252810,248,481,False,51.09
20,0.00000396,252810,248,481,False,53.71
21,0.00000396,252810,248,481,False,56.42
22,0.00000396,252810,248,481,False,58.98
23,0.00000396,252810,248,481,False,61.69
24,0.00000396,252810,248,481,False,64.41
25,0.00000396,252810,248,481,False,66.96
26,0.00000396,252810,248,481,False,69.55
27,0.00000396,252810,248,481,False,72.14
28,0.00000396,252810,248,481,False,74.69
29,0.00000396,252810,248,481,False,77.26
30,0.00000396,252810,248,481,False,79.78
31,0.00000396,252810,248,481,False,82.19
32,0.00000396,252810,248,481,False,84.65
33,0.00000396,252810,248,481,False,87.04
34,0.00000396,252810,248,481,False,89.41
35,0.00000396,252810,248,481,False,91.77
36,0.00000396,252810,248,481,False,94.28
37,0.00000396,252810,248,481,False,96.8
38,0.00000396,252810,248,481,False,99.42
39,0.00000396,252810,248,481,False,101.83
40,0.00000396,252810,248,481,False,104.21
41,0.00000396,252810,248,481,False,106.59
42,0.00000396,252810,248,481,False,109.01
43,0.00000396,252810,248,481,False,111.41
44,0.00000396,252810,248,481,False,113.78
45,0.00000397,251900,247,490,False,116.33
46,0.00000397,251900,247,490,False,118.74
47,0.00000397,251900,247,490,False,121.31
48,0.00000397,251900,247,490,False,123.92
49,0.00000397,251900,247,490,False,126.4
50,0.00000397,251900,247,490,False,129.02
51,0.00000397,251900,247,490,False,131.79
52,0.00000397,251900,247,490,False,134.53
53,0.00000397,251900,247,490,False,137.24
54,0.00000400,249780,245,478,False,140.12
55,0.00000400,249780,245,478,False,143.12
56,0.00000400,249780,245,478,False,145.72
57,0.00000400,249780,245,478,False,148.79
58,0.00000400,249780,245,478,False,151.45
59,0.00000400,249780,245,478,False,154.21
60,0.00000400,249780,245,478,False,157.08
61,0.00000400,249780,245,478,False,159.81
62,0.00000400,249780,245,478,False,162.52
63,0.00000400,249780,245,478,False,165.34
64,0.00000400,249780,245,478,False,167.98
65,0.00000400,249780,245,478,False,170.51
66,0.00000400,249780,245,478,False,173.09
67,0.00000400,249780,245,478,False,175.83
68,0.00000400,249780,245,478,False,178.48
69,0.00000400,249780,245,478,False,181.25
70,0.00000400,249780,245,478,False,184.04
71,0.00000400,249780,245,478,False,186.76
72,0.00000400,249780,245,478,False,189.49
73,0.00000400,249780,245,478,False,192.13
74,0.00000400,249780,245,478,False,195.09
75,0.00000400,249780,245,478,False,197.78
76,0.00000400,249780,245,478,False,200.46
77,0.00000400,249780,245,478,False,203.0
78,0.00000400,249780,245,478,False,205.79
79,0.00000400,249780,245,478,False,208.37
80,0.00000400,249780,245,478,False,210.95
81,0.00000402,248750,244,475,False,213.48
82,0.00000402,248750,244,475,False,216.03
83,0.00000402,248750,244,475,False,218.61
84,0.00000402,248750,244,475,False,221.16
85,0.00000402,248750,244,475,False,223.76
86,0.00000402,248750,244,475,False,226.29
87,0.00000402,248750,244,475,False,228.82
88,0.00000402,248750,244,475,False,231.39
89,0.00000402,248750,244,475,False,234.02
90,0.00000402,248750,244,475,False,236.59
91,0.00000402,248750,244,475,False,239.16
92,0.00000402,248750,244,475,False,241.73
93,0.00000402,248750,244,475,False,244.28
94,0.00000402,248750,244,475,False,246.86
95,0.00000402,248750,244,475,False,249.5
96,0.00000402,248750,244,475,False,252.07
97,0.00000402,248750,244,475,False,254.58
98,0.00000402,248750,244,475,False,257.15
99,0.00000402,248750,244,475,False,259.77
100,0.00000402,248750,244,475,False,262.31
