iterasi,fitness,penalty,heavy_total,soft_total,feasible,execution_time_s
1,0.00000379,263800,259,480,False,3.08
2,0.00000397,251780,247,478,False,5.95
3,0.00000397,251780,247,478,False,8.83
4,0.00000397,251780,247,478,False,11.86
5,0.00000397,251780,247,478,False,14.89
6,0.00000397,251780,247,478,False,17.86
7,0.00000397,251780,247,478,False,20.89
8,0.00000397,251780,247,478,False,23.97
9,0.00000397,251780,247,478,False,26.84
10,0.00000397,251780,247,478,False,29.67
11,0.00000397,251780,247,478,False,32.59
12,0.00000397,251780,247,478,False,35.47
13,0.00000397,251780,247,478,False,38.53
14,0.00000397,251780,247,478,False,41.8
15,0.00000397,251780,247,478,False,44.85
16,0.00000397,251780,247,478,False,48.11
17,0.00000397,251780,247,478,False,51.37
18,0.00000397,251780,247,478,False,54.25
19,0.00000397,251780,247,478,False,57.34
20,0.00000397,251780,247,478,False,60.28
21,0.00000397,251780,247,478,False,63.34
22,0.00000397,251780,247,478,False,66.81
23,0.00000397,251780,247,478,False,70.52
24,0.00000397,251780,247,478,False,73.54
25,0.00000397,251780,247,478,False,77.73
26,0.00000397,251780,247,478,False,81.88
27,0.00000397,251780,247,478,False,85.16
28,0.00000397,251780,247,478,False,88.36
29,0.00000397,251780,247,478,False,91.94
30,0.00000397,251780,247,478,False,95.57
31,0.00000397,251780,247,478,False,98.81
32,0.00000397,251780,247,478,False,102.2
33,0.00000397,251780,247,478,False,105.43
34,0.00000397,251780,247,478,False,108.59
35,0.00000397,251780,247,478,False,112.19
36,0.00000397,251780,247,478,False,115.79
37,0.00000404,247830,243,483,False,119.7
38,0.00000404,247830,243,483,False,123.37
39,0.00000404,247830,243,483,False,126.69
40,0.00000404,247830,243,483,False,130.54
41,0.00000404,247830,243,483,False,134.3
42,0.00000404,247830,243,483,False,138.23
43,0.00000404,247830,243,483,False,142.43
44,0.00000404,247830,243,483,False,145.84
45,0.00000404,247830,243,483,False,149.42
46,0.00000404,247830,243,483,False,152.51
47,0.00000404,247830,243,483,False,155.36
48,0.00000404,247830,243,483,False,158.17
49,0.00000404,247830,243,483,False,161.08
50,0.00000404,247830,243,483,False,163.87
51,0.00000404,247830,243,483,False,166.67
52,0.00000404,247830,243,483,False,169.49
53,0.00000404,247830,243,483,False,172.39
54,0.00000404,247830,243,483,False,175.49
55,0.00000404,247830,243,483,False,178.29
56,0.00000404,247830,243,483,False,180.91
57,0.00000404,247830,243,483,False,183.72
58,0.00000404,247830,243,483,False,186.65
59,0.00000404,247830,243,483,False,189.7
60,0.00000404,247830,243,483,False,192.71
61,0.00000404,247830,243,483,False,195.62
62,0.00000404,247830,243,483,False,198.31
63,0.00000404,247830,243,483,False,200.92
64,0.00000404,247830,243,483,False,203.48
65,0.00000404,247830,243,483,False,206.13
66,0.00000404,247830,243,483,False,208.72
67,0.00000404,247830,243,483,False,211.38
68,0.00000404,247830,243,483,False,214.06
69,0.00000404,247830,243,483,False,216.74
70,0.00000404,247830,243,483,False,219.37
71,0.00000404,247830,243,483,False,222.0
72,0.00000404,247830,243,483,False,224.62
73,0.00000404,247830,243,483,False,227.45
74,0.00000404,247830,243,483,False,230.28
75,0.00000404,247830,243,483,False,233.22
76,0.00000404,247830,243,483,False,236.06
77,0.00000404,247830,243,483,False,238.92
78,0.00000404,247830,243,483,False,241.71
79,0.00000404,247830,243,483,False,244.65
80,0.00000404,247830,243,483,False,247.5
81,0.00000404,247830,243,483,False,250.38
82,0.00000404,247830,243,483,False,253.19
83,0.00000404,247830,243,483,False,256.3
84,0.00000404,247830,243,483,False,259.27
85,0.00000404,247830,243,483,False,262.23
86,0.00000404,247830,243,483,False,265.02
87,0.00000404,247830,243,483,False,267.77
88,0.00000404,247830,243,483,False,270.53
89,0.00000404,247830,243,483,False,273.35
90,0.00000404,247830,243,483,False,276.12
91,0.00000404,247830,243,483,False,278.89
92,0.00000404,247830,243,483,False,281.64
93,0.00000404,247830,243,483,False,284.55
94,0.00000404,247830,243,483,False,287.42
95,0.00000404,247830,243,483,False,290.42
96,0.00000404,247830,243,483,False,293.44
97,0.00000404,247830,243,483,False,296.42
98,0.00000404,247830,243,483,False,299.32
99,0.00000404,247830,243,483,False,302.05
100,0.00000404,247830,243,483,False,304.79
101,0.00000404,247830,243,483,False,307.59
102,0.00000404,247830,243,483,False,310.34
103,0.00000404,247830,243,483,False,313.11
104,0.00000404,247830,243,483,False,315.81
105,0.00000404,247830,243,483,False,318.53
106,0.00000404,247830,243,483,False,321.46
107,0.00000404,247830,243,483,False,324.3
108,0.00000404,247830,243,483,False,327.17
109,0.00000404,247830,243,483,False,330.14
110,0.00000404,247830,243,483,False,333.04
111,0.00000404,247830,243,483,False,335.91
112,0.00000404,247830,243,483,False,338.82
113,0.00000404,247830,243,483,False,341.69
114,0.00000404,247830,243,483,False,344.52
115,0.00000404,247830,243,483,False,347.26
116,0.00000404,247830,243,483,False,350.03
117,0.00000404,247830,243,483,False,352.78
118,0.00000404,247830,243,483,False,355.56
119,0.00000404,247830,243,483,False,358.28
120,0.00000404,247830,243,483,False,361.17
121,0.00000404,247830,243,483,False,363.95
122,0.00000404,247830,243,483,False,366.67
123,0.00000404,247830,243,483,False,369.94
124,0.00000404,247830,243,483,False,372.81
125,0.00000404,247830,243,483,False,375.62
126,0.00000404,247830,243,483,False,378.36
127,0.00000404,247830,243,483,False,381.15
128,0.00000404,247830,243,483,False,383.89
129,0.00000404,247830,243,483,False,386.65
130,0.00000404,247830,243,483,False,389.44
131,0.00000404,247830,243,483,False,392.23
132,0.00000404,247830,243,483,False,394.96
133,0.00000404,247830,243,483,False,397.74
134,0.00000404,247830,243,483,False,400.48
135,0.00000404,247830,243,483,False,403.21
136,0.00000404,247830,243,483,False,405.96
137,0.00000404,247830,243,483,False,408.75
138,0.00000404,247830,243,483,False,411.51
139,0.00000404,247830,243,483,False,414.28
140,0.00000404,247830,243,483,False,417.01
141,0.00000404,247830,243,483,False,419.76
142,0.00000404,247830,243,483,False,422.66
143,0.00000404,247830,243,483,False,425.38
144,0.00000404,247830,243,483,False,428.09
145,0.00000404,247830,243,483,False,430.87
146,0.00000404,247830,243,483,False,433.62
147,0.00000404,247830,243,483,False,436.37
148,0.00000404,247830,243,483,False,439.11
149,0.00000404,247830,243,483,False,441.83
150,0.00000404,247830,243,483,False,444.7
151,0.00000404,247830,243,483,False,447.66
152,0.00000404,247830,243,483,False,450.54
153,0.00000404,247830,243,483,False,453.43
154,0.00000404,247830,243,483,False,456.43
155,0.00000404,247830,243,483,False,459.11
156,0.00000404,247830,243,483,False,461.8
157,0.00000404,247830,243,483,False,464.43
158,0.00000404,247830,243,483,False,467.05
159,0.00000404,247830,243,483,False,469.65
160,0.00000404,247830,243,483,False,472.25
161,0.00000404,247830,243,483,False,474.83
162,0.00000404,247830,243,483,False,477.51
163,0.00000404,247830,243,483,False,480.36
