iterasi,fitness,penalty,heavy_total,soft_total,feasible,execution_time_s
1,0.00000270,369880,365,488,False,3.94
2,0.00000270,369880,365,488,False,7.68
3,0.00000270,369880,365,488,False,11.31
4,0.00000270,369880,365,488,False,14.95
5,0.00000270,369880,365,488,False,18.48
6,0.00000270,369880,365,488,False,22.19
7,0.00000270,369880,365,488,False,25.79
8,0.00000270,369880,365,488,False,29.23
9,0.00000270,369880,365,488,False,32.77
10,0.00000270,369880,365,488,False,36.3
11,0.00000270,369880,365,488,False,40.02
12,0.00000270,369880,365,488,False,43.71
13,0.00000270,369880,365,488,False,47.33
14,0.00000270,369880,365,488,False,50.77
15,0.00000270,369880,365,488,False,54.25
16,0.00000270,369880,365,488,False,57.66
17,0.00000270,369880,365,488,False,61.09
18,0.00000270,369880,365,488,False,64.52
19,0.00000270,369880,365,488,False,68.02
20,0.00000270,369880,365,488,False,71.75
21,0.00000270,369880,365,488,False,75.48
22,0.00000270,369880,365,488,False,79.0
23,0.00000270,369880,365,488,False,82.62
24,0.00000270,369880,365,488,False,86.09
25,0.00000270,369880,365,488,False,89.64
26,0.00000270,369880,365,488,False,93.01
27,0.00000270,369880,365,488,False,96.42
28,0.00000270,369880,365,488,False,99.75
29,0.00000270,369880,365,488,False,103.1
30,0.00000270,369880,365,488,False,106.5
31,0.00000270,369880,365,488,False,109.88
32,0.00000270,369880,365,488,False,113.24
33,0.00000270,369880,365,488,False,116.85
34,0.00000270,369880,365,488,False,120.31
35,0.00000270,369880,365,488,False,123.82
36,0.00000270,369880,365,488,False,127.36
37,0.00000270,369880,365,488,False,131.06
38,0.00000270,369880,365,488,False,134.86
39,0.00000270,369880,365,488,False,138.61
40,0.00000270,369880,365,488,False,142.26
41,0.00000270,369880,365,488,False,146.11
42,0.00000270,369880,365,488,False,149.88
43,0.00000270,369880,365,488,False,153.48
44,0.00000270,369880,365,488,False,157.09
45,0.00000270,369880,365,488,False,160.82
46,0.00000270,369880,365,488,False,164.66
47,0.00000270,369880,365,488,False,168.78
48,0.00000270,369880,365,488,False,173.04
49,0.00000270,369880,365,488,False,177.2
50,0.00000270,369880,365,488,False,181.18
51,0.00000270,369880,365,488,False,185.19
52,0.00000270,369880,365,488,False,188.94
53,0.00000270,369880,365,488,False,192.96
54,0.00000270,369880,365,488,False,196.75
55,0.00000270,369880,365,488,False,200.7
56,0.00000270,369880,365,488,False,204.38
57,0.00000270,369880,365,488,False,208.38
58,0.00000270,369880,365,488,False,212.09
59,0.00000270,369880,365,488,False,215.79
60,0.00000270,369880,365,488,False,219.41
61,0.00000270,369880,365,488,False,222.8
62,0.00000270,369880,365,488,False,226.23
63,0.00000270,369880,365,488,False,229.81
64,0.00000270,369880,365,488,False,233.28
65,0.00000270,369880,365,488,False,236.7
66,0.00000270,369880,365,488,False,240.3
67,0.00000270,369880,365,488,False,243.91
68,0.00000270,369880,365,488,False,247.35
69,0.00000270,369880,365,488,False,250.98
70,0.00000270,369880,365,488,False,254.64
71,0.00000270,369880,365,488,False,258.54
72,0.00000270,369880,365,488,False,262.18
73,0.00000270,369880,365,488,False,265.88
74,0.00000270,369880,365,488,False,269.77
75,0.00000270,369880,365,488,False,273.18
76,0.00000270,369880,365,488,False,276.92
77,0.00000270,369880,365,488,False,281.05
78,0.00000270,369880,365,488,False,285.29
79,0.00000270,369880,365,488,False,289.14
80,0.00000270,369880,365,488,False,292.91
81,0.00000270,369880,365,488,False,296.74
82,0.00000270,369880,365,488,False,300.69
83,0.00000270,369880,365,488,False,304.3
84,0.00000270,369880,365,488,False,308.48
85,0.00000270,369880,365,488,False,312.02
86,0.00000270,369880,365,488,False,315.8
87,0.00000270,369880,365,488,False,319.9
88,0.00000270,369880,365,488,False,323.44
89,0.00000270,369880,365,488,False,326.99
90,0.00000270,369880,365,488,False,330.6
91,0.00000270,369880,365,488,False,334.54
92,0.00000270,369880,365,488,False,338.37
93,0.00000270,369880,365,488,False,341.94
94,0.00000270,369880,365,488,False,345.47
95,0.00000270,369880,365,488,False,349.13
96,0.00000270,369880,365,488,False,352.76
97,0.00000270,369880,365,488,False,356.29
98,0.00000270,369880,365,488,False,359.81
99,0.00000270,369880,365,488,False,363.4
100,0.00000270,369880,365,488,False,366.92
101,0.00000270,369880,365,488,False,370.51
102,0.00000270,369880,365,488,False,374.22
103,0.00000270,369880,365,488,False,378.12
104,0.00000270,369880,365,488,False,381.91
105,0.00000270,369880,365,488,False,385.59
106,0.00000270,369880,365,488,False,389.42
107,0.00000270,369880,365,488,False,392.87
108,0.00000270,369880,365,488,False,396.74
109,0.00000270,369880,365,488,False,400.22
110,0.00000270,369880,365,488,False,403.69
111,0.00000270,369880,365,488,False,407.2
112,0.00000270,369880,365,488,False,410.5
113,0.00000270,369880,365,488,False,413.74
114,0.00000270,369880,365,488,False,417.23
115,0.00000270,369880,365,488,False,420.64
116,0.00000270,369880,365,488,False,424.02
117,0.00000270,369880,365,488,False,427.52
118,0.00000270,369880,365,488,False,430.97
119,0.00000270,369880,365,488,False,434.91
120,0.00000270,369880,365,488,False,438.48
121,0.00000270,369880,365,488,False,442.2
122,0.00000270,369880,365,488,False,446.04
123,0.00000270,369880,365,488,False,449.87
124,0.00000270,369880,365,488,False,453.44
125,0.00000270,369880,365,488,False,456.75
126,0.00000270,369880,365,488,False,460.4
127,0.00000270,369880,365,488,False,464.21
128,0.00000270,369880,365,488,False,467.72
129,0.00000270,369880,365,488,False,471.23
130,0.00000270,369880,365,488,False,474.69
131,0.00000270,369880,365,488,False,478.07
132,0.00000270,369880,365,488,False,481.52
133,0.00000270,369880,365,488,False,485.05
134,0.00000270,369880,365,488,False,488.47
135,0.00000270,369880,365,488,False,491.98
136,0.00000270,369880,365,488,False,495.36
137,0.00000270,369880,365,488,False,498.72
138,0.00000270,369880,365,488,False,502.3
139,0.00000270,369880,365,488,False,505.89
140,0.00000270,369880,365,488,False,509.42
141,0.00000270,369880,365,488,False,513.19
142,0.00000270,369880,365,488,False,516.72
143,0.00000270,369880,365,488,False,520.3
144,0.00000270,369880,365,488,False,524.0
145,0.00000270,369880,365,488,False,527.76
146,0.00000270,369880,365,488,False,531.43
147,0.00000270,369880,365,488,False,534.96
148,0.00000270,369880,365,488,False,538.54
149,0.00000270,369880,365,488,False,542.19
150,0.00000270,369880,365,488,False,545.96
151,0.00000270,369880,365,488,False,549.58
152,0.00000270,369880,365,488,False,553.25
153,0.00000270,369880,365,488,False,556.92
154,0.00000270,369880,365,488,False,560.55
155,0.00000270,369880,365,488,False,564.23
156,0.00000270,369880,365,488,False,567.98
157,0.00000270,369880,365,488,False,571.73
158,0.00000270,369880,365,488,False,575.28
159,0.00000270,369880,365,488,False,578.87
160,0.00000270,369880,365,488,False,582.46
161,0.00000270,369880,365,488,False,586.05
162,0.00000270,369880,365,488,False,589.59
163,0.00000270,369880,365,488,False,593.14
164,0.00000270,369880,365,488,False,596.84
165,0.00000270,369880,365,488,False,600.47
166,0.00000270,369880,365,488,False,604.12
167,0.00000270,369880,365,488,False,607.8
168,0.00000270,369880,365,488,False,611.44
169,0.00000270,369880,365,488,False,615.12
170,0.00000270,369880,365,488,False,618.48
171,0.00000270,369880,365,488,False,622.03
172,0.00000270,369880,365,488,False,625.36
173,0.00000270,369880,365,488,False,628.77
174,0.00000270,369880,365,488,False,632.18
175,0.00000270,369880,365,488,False,635.84
176,0.00000270,369880,365,488,False,639.26
177,0.00000270,369880,365,488,False,642.77
178,0.00000270,369880,365,488,False,646.34
179,0.00000270,369880,365,488,False,649.83
180,0.00000270,369880,365,488,False,653.23
181,0.00000270,369880,365,488,False,656.93
