iterasi,fitness,penalty,heavy_total,soft_total,feasible,execution_time_s
1,0.00000378,264880,260,488,False,3.12
2,0.00000380,262970,258,497,False,6.23
3,0.00000380,262970,258,497,False,9.18
4,0.00000382,261870,257,487,False,12.02
5,0.00000390,256640,252,464,False,14.82
6,0.00000390,256640,252,464,False,17.43
7,0.00000390,256640,252,464,False,20.07
8,0.00000390,256640,252,464,False,22.9
9,0.00000390,256640,252,464,False,25.68
10,0.00000390,256640,252,464,False,28.55
11,0.00000390,256640,252,464,False,31.25
12,0.00000391,255950,251,495,False,34.03
13,0.00000391,255950,251,495,False,36.74
14,0.00000391,255950,251,495,False,39.62
15,0.00000391,255950,251,495,False,42.51
16,0.00000391,255950,251,495,False,45.24
17,0.00000391,255950,251,495,False,48.13
18,0.00000391,255950,251,495,False,50.86
19,0.00000391,255950,251,495,False,53.58
20,0.00000391,255950,251,495,False,56.3
21,0.00000391,255950,251,495,False,59.08
22,0.00000392,254940,250,494,False,62.07
23,0.00000392,254940,250,494,False,65.06
24,0.00000392,254940,250,494,False,67.85
25,0.00000392,254940,250,494,False,70.59
26,0.00000392,254940,250,494,False,73.45
27,0.00000396,252770,248,477,False,76.36
28,0.00000396,252770,248,477,False,79.19
29,0.00000396,252770,248,477,False,81.96
30,0.00000396,252770,248,477,False,84.79
31,0.00000396,252770,248,477,False,87.89
32,0.00000396,252770,248,477,False,90.86
33,0.00000396,252770,248,477,False,93.95
34,0.00000396,252770,248,477,False,96.96
35,0.00000396,252770,248,477,False,100.43
36,0.00000396,252770,248,477,False,103.1
37,0.00000396,252770,248,477,False,105.82
38,0.00000396,252770,248,477,False,108.67
39,0.00000396,252770,248,477,False,111.38
40,0.00000396,252770,248,477,False,115.41
41,0.00000396,252770,248,477,False,119.43
42,0.00000396,252770,248,477,False,122.48
43,0.00000396,252770,248,477,False,125.79
44,0.00000396,252770,248,477,False,128.91
45,0.00000396,252770,248,477,False,132.07
46,0.00000396,252770,248,477,False,134.99
47,0.00000396,252770,248,477,False,137.82
48,0.00000396,252770,248,477,False,140.62
49,0.00000396,252770,248,477,False,143.42
50,0.00000396,252770,248,477,False,146.3
51,0.00000396,252770,248,477,False,149.03
52,0.00000396,252770,248,477,False,151.87
53,0.00000396,252770,248,477,False,154.79
54,0.00000396,252770,248,477,False,157.69
55,0.00000396,252770,248,477,False,160.78
56,0.00000396,252770,248,477,False,163.74
57,0.00000396,252770,248,477,False,166.44
58,0.00000396,252770,248,477,False,169.34
59,0.00000396,252770,248,477,False,172.08
60,0.00000396,252770,248,477,False,175.04
61,0.00000396,252770,248,477,False,177.91
62,0.00000396,252770,248,477,False,180.89
63,0.00000396,252770,248,477,False,184.13
64,0.00000396,252770,248,477,False,187.06
65,0.00000396,252770,248,477,False,189.87
66,0.00000396,252770,248,477,False,192.7
67,0.00000396,252770,248,477,False,195.48
68,0.00000396,252770,248,477,False,198.31
69,0.00000396,252770,248,477,False,201.16
70,0.00000396,252770,248,477,False,204.1
71,0.00000396,252770,248,477,False,206.92
72,0.00000402,248970,244,497,False,209.72
73,0.00000402,248970,244,497,False,212.65
74,0.00000402,248970,244,497,False,215.84
75,0.00000402,248970,244,497,False,218.84
76,0.00000402,248970,244,497,False,221.98
77,0.00000402,248970,244,497,False,225.02
78,0.00000402,248970,244,497,False,228.06
79,0.00000402,248970,244,497,False,231.05
80,0.00000402,248970,244,497,False,234.24
81,0.00000402,248970,244,497,False,237.13
82,0.00000402,248970,244,497,False,240.02
83,0.00000402,248970,244,497,False,242.91
84,0.00000402,248970,244,497,False,245.73
85,0.00000402,248970,244,497,False,248.67
86,0.00000402,248970,244,497,False,251.34
87,0.00000402,248970,244,497,False,254.51
