iterasi,fitness,penalty,heavy_total,soft_total,feasible,execution_time_s
1,199730.00000000,199730,195,473,False,2.7
2,188640.00000000,188640,184,464,False,5.25
3,186600.00000000,186600,182,460,False,7.7
4,181580.00000000,181580,177,458,False,10.11
5,179870.00000000,179870,175,487,False,12.49
6,177620.00000000,177620,173,462,False,14.88
7,177620.00000000,177620,173,462,False,17.16
8,174700.00000000,174700,170,470,False,19.49
9,174700.00000000,174700,170,470,False,21.75
10,174700.00000000,174700,170,470,False,24.06
11,174700.00000000,174700,170,470,False,26.32
12,174700.00000000,174700,170,470,False,28.6
13,174700.00000000,174700,170,470,False,30.89
14,174700.00000000,174700,170,470,False,33.14
15,174700.00000000,174700,170,470,False,35.43
16,174700.00000000,174700,170,470,False,37.64
17,172460.00000000,172460,168,446,False,39.93
18,172460.00000000,172460,168,446,False,42.12
19,172460.00000000,172460,168,446,False,44.38
20,172460.00000000,172460,168,446,False,46.61
21,171630.00000000,171630,167,463,False,48.89
22,159750.00000000,159750,155,475,False,51.08
23,159750.00000000,159750,155,475,False,53.34
24,159750.00000000,159750,155,475,False,55.56
25,159750.00000000,159750,155,475,False,57.7
26,159750.00000000,159750,155,475,False,59.9
27,159750.00000000,159750,155,475,False,62.06
28,159750.00000000,159750,155,475,False,64.26
29,159750.00000000,159750,155,475,False,66.43
30,159750.00000000,159750,155,475,False,68.63
31,159750.00000000,159750,155,475,False,70.8
32,159750.00000000,159750,155,475,False,72.99
33,159750.00000000,159750,155,475,False,75.12
34,159750.00000000,159750,155,475,False,77.3
35,159750.00000000,159750,155,475,False,79.45
36,159750.00000000,159750,155,475,False,81.64
37,159750.00000000,159750,155,475,False,83.77
38,159750.00000000,159750,155,475,False,85.94
39,159750.00000000,159750,155,475,False,88.13
40,159750.00000000,159750,155,475,False,90.32
41,159750.00000000,159750,155,475,False,92.45
42,159750.00000000,159750,155,475,False,94.64
43,159750.00000000,159750,155,475,False,96.76
44,159750.00000000,159750,155,475,False,98.94
45,159750.00000000,159750,155,475,False,101.08
46,159750.00000000,159750,155,475,False,103.27
47,159750.00000000,159750,155,475,False,105.44
48,159750.00000000,159750,155,475,False,107.62
49,159750.00000000,159750,155,475,False,109.81
50,159750.00000000,159750,155,475,False,111.93
51,159750.00000000,159750,155,475,False,114.15
52,159750.00000000,159750,155,475,False,116.28
53,159750.00000000,159750,155,475,False,118.46
54,159750.00000000,159750,155,475,False,120.6
55,159750.00000000,159750,155,475,False,122.78
56,159750.00000000,159750,155,475,False,124.97
57,159750.00000000,159750,155,475,False,127.17
58,159750.00000000,159750,155,475,False,129.29
59,159750.00000000,159750,155,475,False,131.5
60,159750.00000000,159750,155,475,False,133.63
61,159750.00000000,159750,155,475,False,135.79
62,159750.00000000,159750,155,475,False,137.93
63,159750.00000000,159750,155,475,False,140.11
64,159750.00000000,159750,155,475,False,142.23
65,159750.00000000,159750,155,475,False,144.41
66,159750.00000000,159750,155,475,False,146.54
67,159750.00000000,159750,155,475,False,148.76
68,159750.00000000,159750,155,475,False,150.87
69,159750.00000000,159750,155,475,False,153.04
70,159750.00000000,159750,155,475,False,155.95
71,159750.00000000,159750,155,475,False,158.12
72,159750.00000000,159750,155,475,False,160.26
73,159750.00000000,159750,155,475,False,162.43
74,159750.00000000,159750,155,475,False,164.56
75,159750.00000000,159750,155,475,False,166.75
76,159750.00000000,159750,155,475,False,168.88
77,159750.00000000,159750,155,475,False,171.04
78,159750.00000000,159750,155,475,False,173.25
79,159750.00000000,159750,155,475,False,175.43
80,159750.00000000,159750,155,475,False,177.55
81,159750.00000000,159750,155,475,False,179.71
82,159750.00000000,159750,155,475,False,181.84
83,159750.00000000,159750,155,475,False,184.03
84,159750.00000000,159750,155,475,False,186.43
85,159750.00000000,159750,155,475,False,188.83
86,159750.00000000,159750,155,475,False,191.2
87,159750.00000000,159750,155,475,False,193.68
88,159750.00000000,159750,155,475,False,196.12
89,159750.00000000,159750,155,475,False,198.42
90,159750.00000000,159750,155,475,False,200.56
91,159750.00000000,159750,155,475,False,202.77
92,159750.00000000,159750,155,475,False,204.9
93,159750.00000000,159750,155,475,False,207.1
94,159750.00000000,159750,155,475,False,209.27
95,159750.00000000,159750,155,475,False,211.45
96,159750.00000000,159750,155,475,False,213.56
97,159750.00000000,159750,155,475,False,215.77
98,159750.00000000,159750,155,475,False,217.87
99,159750.00000000,159750,155,475,False,220.08
100,159750.00000000,159750,155,475,False,222.2
101,159750.00000000,159750,155,475,False,224.37
102,159750.00000000,159750,155,475,False,226.48
103,159750.00000000,159750,155,475,False,228.66
104,159750.00000000,159750,155,475,False,230.77
105,159750.00000000,159750,155,475,False,233.02
106,159750.00000000,159750,155,475,False,235.15
107,159750.00000000,159750,155,475,False,237.33
108,159750.00000000,159750,155,475,False,239.46
109,159750.00000000,159750,155,475,False,241.63
110,159750.00000000,159750,155,475,False,243.77
111,159750.00000000,159750,155,475,False,245.97
112,159750.00000000,159750,155,475,False,248.1
113,159750.00000000,159750,155,475,False,250.3
114,159750.00000000,159750,155,475,False,252.48
